Tweet_ID,User_ID,User_Follower_Counts,Topic,Targets,Target's Polarity Score,Stance
588445807566721024,848518471,4997,Hillary_Clinton,year,0.46391625702381134,NONE
588452095612715010,1438949354,15,Hillary_Clinton,president,-0.53444854170084,AGAINST
588452095612715010,1438949354,15,Hillary_Clinton,hormones,-0.5344595089554787,AGAINST
588452095612715010,1438949354,15,Hillary_Clinton,testosterone,-0.534459613263607,AGAINST
588452095612715010,1438949354,15,Hillary_Clinton,steroids,-0.5361175909638405,AGAINST
588453948761202688,1737013177,80,Hillary_Clinton,loud,-0.5803453773260117,FAVOR
588453948761202688,1737013177,80,Hillary_Clinton,hillary,-0.5803661262616515,FAVOR
588456068952502272,2244943075,4264,Hillary_Clinton,problem,-0.33658258616924286,NONE
588456068952502272,2244943075,4264,Hillary_Clinton,libertarian,-0.33660146594047546,NONE
588456068952502272,2244943075,4264,Hillary_Clinton,party,-0.3366064429283142,NONE
588456068952502272,2244943075,4264,Hillary_Clinton,house,-0.24225232750177383,NONE
588457539202904064,320915056,168,Hillary_Clinton,campaign,0.513266583904624,FAVOR
588457539202904064,320915056,168,Hillary_Clinton,luck,0.5831685848534107,FAVOR
588457539202904064,320915056,168,Hillary_Clinton,world,0.5389955379068851,FAVOR
588457539202904064,320915056,168,Hillary_Clinton,person,0.5389899797737598,FAVOR
588457539202904064,320915056,168,Hillary_Clinton,women,0.5389975793659687,FAVOR
588471349561069568,984614636,656,Hillary_Clinton,patriots,-0.3118077330291271,FAVOR
588471349561069568,984614636,656,Hillary_Clinton,hillary,-0.3118114545941353,FAVOR
588471349561069568,984614636,656,Hillary_Clinton,bush,-0.3118107598274946,FAVOR
588471349561069568,984614636,656,Hillary_Clinton,semst,-0.8670045156031847,FAVOR
588474831898877953,241689056,13873,Hillary_Clinton,hillaryclinton,-0.4017494786530733,FAVOR
588474831898877953,241689056,13873,Hillary_Clinton,mission,-0.39867973141372204,FAVOR
588491128489414657,62617728,7618,Hillary_Clinton,shell,0.39647843316197395,AGAINST
588491128489414657,62617728,7618,Hillary_Clinton,step,0.3964756242930889,AGAINST
588491905878503425,1913188200,51,Hillary_Clinton,dog,-0.8451871834695339,NONE
588491905878503425,1913188200,51,Hillary_Clinton,semst,-0.8492115624248981,NONE
588494211722293248,77602579,271,Hillary_Clinton,issues,-0.5351749882102013,FAVOR
588521426669285376,2319025602,26,Hillary_Clinton,marriage,0.30926451832056046,FAVOR
588521426669285376,2319025602,26,Hillary_Clinton,right,0.30922332406044006,FAVOR
588532058940514304,3095274289,731,Hillary_Clinton,man,-0.5272062793374062,NONE
588543940611051520,3018809280,510,Hillary_Clinton,attendance,0.23812824487686157,NONE
588545951083536385,3152225155,29,Hillary_Clinton,hernandez,-0.3644258789718151,AGAINST
588545951083536385,3152225155,29,Hillary_Clinton,president,-0.36441752314567566,AGAINST
588545951083536385,3152225155,29,Hillary_Clinton,hillary,-0.36442047357559204,AGAINST
588547124091981824,976570982,15671,Hillary_Clinton,world,0.6640049517154694,NONE
588547124091981824,976570982,15671,Hillary_Clinton,warming,0.33951666206121445,NONE
588557334076469249,14295043,661,Hillary_Clinton,senna1,-0.9524088683538139,NONE
588557334076469249,14295043,661,Hillary_Clinton,dicks,-0.9519160492345691,NONE
588557334076469249,14295043,661,Hillary_Clinton,one,-0.9514098973013461,NONE
588557334076469249,14295043,661,Hillary_Clinton,shit,-0.9514187420718372,NONE
588558052325924864,1260736442,153,Hillary_Clinton,trouble,-0.4161339998245239,AGAINST
588558052325924864,1260736442,153,Hillary_Clinton,semst,-0.4230553135275841,AGAINST
588561818387292162,2798120162,386,Hillary_Clinton,stop,-0.5099714919924736,AGAINST
588561818387292162,2798120162,386,Hillary_Clinton,taxes,-0.5099719911813736,AGAINST
588561818387292162,2798120162,386,Hillary_Clinton,wages,-0.5099714882671833,AGAINST
588568120308051968,329137978,1607,Hillary_Clinton,hillary,-0.5742298737168312,AGAINST
588568120308051968,329137978,1607,Hillary_Clinton,money,-0.5742222964763641,AGAINST
588568120308051968,329137978,1607,Hillary_Clinton,brotherhood,-0.5742257982492447,AGAINST
588568120308051968,329137978,1607,Hillary_Clinton,obama,-0.5742258355021477,AGAINST
588568120308051968,329137978,1607,Hillary_Clinton,semst,-0.5756265260279179,AGAINST
588570786618683392,3158661520,72,Hillary_Clinton,system,-0.88383330963552,NONE
588570786618683392,3158661520,72,Hillary_Clinton,money,-0.8838369660079479,NONE
588570786618683392,3158661520,72,Hillary_Clinton,country,0.4601816311478615,NONE
588680041342570499,1871547854,775,Hillary_Clinton,semst,-0.45569052547216415,NONE
588701697268064257,19142551,590,Hillary_Clinton,job,0.2754202000796795,NONE
588717551405899776,530872862,2110,Hillary_Clinton,temperature,-0.39749138057231903,AGAINST
588717551405899776,530872862,2110,Hillary_Clinton,hell,-0.3974769338965416,AGAINST
588717551405899776,530872862,2110,Hillary_Clinton,guide,0.265786524862051,AGAINST
588721247309012993,2785390419,1440,Hillary_Clinton,trump,-0.26230160146951675,NONE
588721247309012993,2785390419,1440,Hillary_Clinton,tattoo,-0.2623029500246048,NONE
588732135713832960,379482411,2010,Hillary_Clinton,female,0.6514380909502506,AGAINST
588742545619951616,348255536,218,Hillary_Clinton,world,0.2596430405974388,NONE
588742545619951616,348255536,218,Hillary_Clinton,country,0.48413942009210587,NONE
588742545619951616,348255536,218,Hillary_Clinton,semst,0.49028464779257774,NONE
588750819790442497,354440308,7809,Hillary_Clinton,czaroffreedom,-0.39344754815101624,AGAINST
588750819790442497,354440308,7809,Hillary_Clinton,god,-0.3894139304757118,AGAINST
588750819790442497,354440308,7809,Hillary_Clinton,warming,-0.38944078981876373,AGAINST
588750819790442497,354440308,7809,Hillary_Clinton,icebergs,-0.391438327729702,AGAINST
588750819790442497,354440308,7809,Hillary_Clinton,crimes,-0.38942094147205353,AGAINST
588750819790442497,354440308,7809,Hillary_Clinton,liberals,-0.38942553102970123,AGAINST
588750819790442497,354440308,7809,Hillary_Clinton,semst,-0.3914217874407768,AGAINST
592652664896368640,18086787,5686,Hillary_Clinton,clintons,-0.5718446113169193,AGAINST
592701985800986624,22019443,6721,Hillary_Clinton,tolerance,0.5553629584610462,NONE
592736797500780544,790546093,4977,Hillary_Clinton,hillary,-0.21435843594372272,AGAINST
592736797500780544,790546093,4977,Hillary_Clinton,chelsea,-0.21435963548719883,AGAINST
592736797500780544,790546093,4977,Hillary_Clinton,bus,-0.21435067057609558,AGAINST
592746307648942080,368623629,285,Hillary_Clinton,problem,-0.20032931119203568,AGAINST
592746307648942080,368623629,285,Hillary_Clinton,clinton,-0.288638798519969,AGAINST
592746307648942080,368623629,285,Hillary_Clinton,semst,-0.29148175194859505,AGAINST
592778696932614144,27532984,31676,Hillary_Clinton,mentor,0.5071256440132856,FAVOR
592778696932614144,27532984,31676,Hillary_Clinton,repsusandavis,0.528552420437336,FAVOR
592778696932614144,27532984,31676,Hillary_Clinton,dcinsd,0.5214228555560112,FAVOR
592868679072743425,15995683,2104,Hillary_Clinton,hillary,0.30387406796216965,FAVOR
592868679072743425,15995683,2104,Hillary_Clinton,baltimore,0.30386941134929657,FAVOR
592868679072743425,15995683,2104,Hillary_Clinton,champion,0.3038751408457756,FAVOR
592875659044777985,923641921,1515,Hillary_Clinton,lawyer,-0.4732762686908245,AGAINST
592875659044777985,923641921,1515,Hillary_Clinton,clintons,-0.4740564413368702,AGAINST
592875659044777985,923641921,1515,Hillary_Clinton,rules,-0.47327348962426186,AGAINST
592884221229867009,1531791140,6302,Hillary_Clinton,fastow,-0.3383767753839493,AGAINST
592884221229867009,1531791140,6302,Hillary_Clinton,mistakes,-0.3371775597333908,AGAINST
592884221229867009,1531791140,6302,Hillary_Clinton,organizations,-0.33718083053827286,AGAINST
592884221229867009,1531791140,6302,Hillary_Clinton,size,-0.33718128502368927,AGAINST
592884221229867009,1531791140,6302,Hillary_Clinton,semst,-0.3395475074648857,AGAINST
592902519996579840,1883333624,663,Hillary_Clinton,politics,-0.2964068502187729,NONE
592902519996579840,1883333624,663,Hillary_Clinton,elections,-0.29640788584947586,NONE
592902519996579840,1883333624,663,Hillary_Clinton,semst,0.5349135547876358,NONE
592922727872405504,2387639999,868,Hillary_Clinton,change,-0.5138539932668209,AGAINST
592922727872405504,2387639999,868,Hillary_Clinton,bush,-0.5138447340577841,AGAINST
593078724016242688,2369596231,1044,Hillary_Clinton,marcorubio,0.20586322993040085,NONE
593087291842691074,24688850,1662,Hillary_Clinton,thing,-0.2382811103016138,AGAINST
593087291842691074,24688850,1662,Hillary_Clinton,money,-0.238285256549716,AGAINST
593087291842691074,24688850,1662,Hillary_Clinton,clinton,-0.23828630708158016,AGAINST
593088810772205568,15614582,822,Hillary_Clinton,semst,-0.3538908585906029,AGAINST
593149367571349504,2203656907,726,Hillary_Clinton,denial,-0.26881666481494904,AGAINST
593151237895356416,3214786827,174,Hillary_Clinton,movement,0.20021956786513329,NONE
593178731176333312,436894497,409,Hillary_Clinton,berniesanders,-0.5842252373695374,AGAINST
593178731176333312,436894497,409,Hillary_Clinton,president,-0.5815308392047882,AGAINST
593178731176333312,436894497,409,Hillary_Clinton,democrats,-0.5814970508217812,AGAINST
593178731176333312,436894497,409,Hillary_Clinton,guy,-0.5815161392092705,AGAINST
593188280591482880,2904695183,294,Hillary_Clinton,theyre,-0.31292228400707245,NONE
593188280591482880,2904695183,294,Hillary_Clinton,thugs,-0.3083823621273041,NONE
593188280591482880,2904695183,294,Hillary_Clinton,racists,-0.8374723847955465,NONE
593197550427058176,33760345,191,Hillary_Clinton,hillaryclinton,0.27590633276849985,FAVOR
593197550427058176,33760345,191,Hillary_Clinton,pic,0.2611477980390191,FAVOR
593197550427058176,33760345,191,Hillary_Clinton,semst,0.5141793973743916,FAVOR
593204298508447744,1149353412,4432,Hillary_Clinton,donors,-0.3897983878850937,AGAINST
593204298508447744,1149353412,4432,Hillary_Clinton,gays,-0.39041922986507416,AGAINST
593204298508447744,1149353412,4432,Hillary_Clinton,team,-0.389797680079937,AGAINST
593208077156880384,417562267,894,Hillary_Clinton,fdcity,0.3730084002017975,NONE
593212877193916416,1552520972,198,Hillary_Clinton,ex,-0.6244256757199764,FAVOR
593212877193916416,1552520972,198,Hillary_Clinton,semst,-0.6274331249296665,FAVOR
593226648713097216,2485769186,51,Hillary_Clinton,work,0.3088597171008587,FAVOR
593226648713097216,2485769186,51,Hillary_Clinton,faith,0.3088609017431736,FAVOR
593227318631518208,2485800912,50,Hillary_Clinton,time,0.39464404806494713,FAVOR
593227318631518208,2485800912,50,Hillary_Clinton,works,0.39464794751256704,FAVOR
593227318631518208,2485800912,50,Hillary_Clinton,bites,0.3946507144719362,FAVOR
593249845328089089,921437132,2151,Hillary_Clinton,surprise,0.5019916146993637,AGAINST
593276712407986178,376370548,1114,Hillary_Clinton,clinton,-0.3780839769169688,AGAINST
593276712407986178,376370548,1114,Hillary_Clinton,nin,-0.38001848850399256,AGAINST
593276712407986178,376370548,1114,Hillary_Clinton,semst,-0.38196632638573647,AGAINST
593322361954271232,2369596231,1044,Hillary_Clinton,newamericancentury,0.5156679339706898,AGAINST
593400064682385409,781353956,777,Hillary_Clinton,paul,-0.5490701459348202,NONE
593426794121863168,48124610,3238,Hillary_Clinton,hillary,-0.6711669461801648,AGAINST
593426794121863168,48124610,3238,Hillary_Clinton,rhetoric,-0.6711510019376874,AGAINST
593426794121863168,48124610,3238,Hillary_Clinton,death,-0.6711644036695361,AGAINST
593426794121863168,48124610,3238,Hillary_Clinton,jmarkwalk,0.24364525824785233,AGAINST
593427611629543427,183753455,13836,Hillary_Clinton,thanks,0.6893647909164429,FAVOR
593430442314964992,803794298,5288,Hillary_Clinton,protestants,-0.6274193786084652,NONE
593430442314964992,803794298,5288,Hillary_Clinton,jeb,-0.5050869733095169,NONE
593434789841137664,781353956,777,Hillary_Clinton,employer,-0.3855103999376297,FAVOR
593434789841137664,781353956,777,Hillary_Clinton,workers,-0.3855109214782715,FAVOR
593441607367532544,1027438579,890,Hillary_Clinton,paytoplaydiplomacy,-0.6206055879592896,AGAINST
593441607367532544,1027438579,890,Hillary_Clinton,hit,-0.6065007671713829,AGAINST
593487472778162176,28332149,13973,Hillary_Clinton,god,0.678839024156332,NONE
593487472778162176,28332149,13973,Hillary_Clinton,god,0.4503190219402313,NONE
593487472778162176,28332149,13973,Hillary_Clinton,america,0.45029347389936447,NONE
593487472778162176,28332149,13973,Hillary_Clinton,land,0.44332263618707657,NONE
614134012764930048,3251305226,2832,Hillary_Clinton,convo,0.2927389033138752,NONE
614134012764930048,3251305226,2832,Hillary_Clinton,waverly,0.2927345708012581,NONE
614134012764930048,3251305226,2832,Hillary_Clinton,turf,0.29072898253798485,NONE
614146999731027969,2586164682,1140,Hillary_Clinton,marymorientes,0.6364570967853069,NONE
614146999731027969,2586164682,1140,Hillary_Clinton,world,0.6164231076836586,NONE
614172352713240576,2908458650,316,Hillary_Clinton,good,0.343861922621727,AGAINST
614172352713240576,2908458650,316,Hillary_Clinton,service,0.3438550103455782,AGAINST
614172352713240576,2908458650,316,Hillary_Clinton,accomplishments,0.34385794028639793,AGAINST
614172352713240576,2908458650,316,Hillary_Clinton,hillary,0.3438614811748266,AGAINST
614172352713240576,2908458650,316,Hillary_Clinton,public,0.3438576143234968,AGAINST
614204223056535552,2571878965,48,Hillary_Clinton,thanks,0.5982436165213585,NONE
614204223056535552,2571878965,48,Hillary_Clinton,gop,-0.20342594385147095,NONE
614204223056535552,2571878965,48,Hillary_Clinton,clowns,-0.20342926681041718,NONE
614204223056535552,2571878965,48,Hillary_Clinton,election,0.3148397468030453,NONE
614204223056535552,2571878965,48,Hillary_Clinton,rock,0.31484655290842056,NONE
614209038474031104,1650388410,3407,Hillary_Clinton,ways,-0.37649139761924744,NONE
614209038474031104,1650388410,3407,Hillary_Clinton,difference,-0.6730682104825974,NONE
614210645274324993,15020730,1383,Hillary_Clinton,party,0.23081345111131668,FAVOR
614213308137078784,101945848,1312,Hillary_Clinton,supporter,0.5411273660138249,FAVOR
614213308137078784,101945848,1312,Hillary_Clinton,bus,0.5411292817443609,FAVOR
614213308137078784,101945848,1312,Hillary_Clinton,hillary,0.32331738993525505,FAVOR
614213308137078784,101945848,1312,Hillary_Clinton,country,0.3233189582824707,FAVOR
614223467211280384,17237178,1273,Hillary_Clinton,thanks,0.47735925763845444,NONE
614223467211280384,17237178,1273,Hillary_Clinton,iowa,0.38522250577807426,NONE
614228818040082433,47348085,140,Hillary_Clinton,fair,0.2569500096142292,NONE
614241300922109956,62697366,1260,Hillary_Clinton,fellowssc,0.4094063425436616,NONE
614241300922109956,62697366,1260,Hillary_Clinton,semst,-0.4380657449364662,NONE
614242554213588992,3243741217,861,Hillary_Clinton,something,-0.7427163254469633,NONE
614253847033348096,2565762389,446,Hillary_Clinton,video,0.5721282241865993,FAVOR
614260299718242304,863113304,2135,Hillary_Clinton,carlyfiorina,0.322669081389904,AGAINST
614260299718242304,863113304,2135,Hillary_Clinton,hannity,0.3163089379668236,AGAINST
614260299718242304,863113304,2135,Hillary_Clinton,candidate,-0.6837056446820498,AGAINST
614260299718242304,863113304,2135,Hillary_Clinton,actress,-0.6837130263447762,AGAINST
614265966944485377,2894032402,22091,Hillary_Clinton,jstines3,-0.4961675051599741,AGAINST
614265966944485377,2894032402,22091,Hillary_Clinton,hillary,-0.49163516983389854,AGAINST
614265966944485377,2894032402,22091,Hillary_Clinton,scandal,-0.4916175380349159,AGAINST
614265966944485377,2894032402,22091,Hillary_Clinton,phony,-0.49314037524163723,AGAINST
614278217969610752,30421467,1017,Hillary_Clinton,shirt,0.5476930644363165,FAVOR
614408564694740992,378815402,1562,Hillary_Clinton,ass,-0.9035132732242346,FAVOR
614408564694740992,378815402,1562,Hillary_Clinton,trump,-0.5371854230761528,FAVOR
614416061874634757,3170681876,640,Hillary_Clinton,place,0.34720445796847343,NONE
614416061874634757,3170681876,640,Hillary_Clinton,coffee,0.34720352105796337,NONE
614416061874634757,3170681876,640,Hillary_Clinton,time,0.3480709455907345,NONE
614416061874634757,3170681876,640,Hillary_Clinton,grassroots,0.34806816652417183,NONE
614416061874634757,3170681876,640,Hillary_Clinton,semst,0.3549121171236038,NONE
614438583403945985,21415068,398,Hillary_Clinton,scotus,-0.6169695183634758,NONE
614438583403945985,21415068,398,Hillary_Clinton,obamacare,-0.6156155169010162,NONE
614438583403945985,21415068,398,Hillary_Clinton,marriage,-0.6142525970935822,NONE
614438583403945985,21415068,398,Hillary_Clinton,world,-0.7257593907415867,NONE
614442384508755968,3193043938,249,Hillary_Clinton,win,0.5373917743563652,NONE
614442384508755968,3193043938,249,Hillary_Clinton,america,0.5373818352818489,NONE
614442384508755968,3193043938,249,Hillary_Clinton,today,0.41964901238679886,NONE
614447212488077312,28152598,270,Hillary_Clinton,thunk,-0.31621919572353363,AGAINST
614449384625975296,519728191,14436,Hillary_Clinton,love,-0.20113037526607513,NONE
614449384625975296,519728191,14436,Hillary_Clinton,hate,-0.2011224627494812,NONE
614453007468597249,20641613,3,Hillary_Clinton,obama,-0.32323919236660004,NONE
614453007468597249,20641613,3,Hillary_Clinton,republicans,-0.5114011242985725,NONE
614453007468597249,20641613,3,Hillary_Clinton,hair,-0.5113991871476173,NONE
614460696244256768,28152598,270,Hillary_Clinton,thunk,-0.3864549770951271,AGAINST
614460696244256768,28152598,270,Hillary_Clinton,im,0.21647371351718903,AGAINST
614460696244256768,28152598,270,Hillary_Clinton,law,0.21646051853895187,AGAINST
614460696244256768,28152598,270,Hillary_Clinton,rest,0.21646366268396378,AGAINST
614467498608431104,846649044,4049,Hillary_Clinton,scotus,-0.4088589884340763,AGAINST
614467498608431104,846649044,4049,Hillary_Clinton,blow,-0.40693300403654575,AGAINST
614467498608431104,846649044,4049,Hillary_Clinton,clintons,-0.4078884329646826,AGAINST
614467498608431104,846649044,4049,Hillary_Clinton,promise,-0.4069349281489849,AGAINST
614467498608431104,846649044,4049,Hillary_Clinton,corruption,-0.8229071535170078,AGAINST
614467498608431104,846649044,4049,Hillary_Clinton,deceit,-0.8267671726644039,AGAINST
614499376837193728,22303562,2693,Hillary_Clinton,ramblingmother,0.5003568660467863,NONE
614504579657433089,921437132,2151,Hillary_Clinton,gerfingerpoken2,-0.7310603279620409,AGAINST
614504579657433089,921437132,2151,Hillary_Clinton,mistake,-0.7221625801175833,AGAINST
614504579657433089,921437132,2151,Hillary_Clinton,laws,-0.7221640758216381,AGAINST
614514318198087680,386047805,1568,Hillary_Clinton,liberty,0.2553081139922142,NONE
614520924444819456,183753455,13836,Hillary_Clinton,hillaryclinton,0.24218462780117989,FAVOR
614520924444819456,183753455,13836,Hillary_Clinton,funeral,0.2330372855067253,FAVOR
614525205084372992,203650771,6788,Hillary_Clinton,remember,-0.3787177987396717,NONE
614525205084372992,203650771,6788,Hillary_Clinton,millions,-0.37872086092829704,NONE
614525205084372992,203650771,6788,Hillary_Clinton,emails,-0.37872323021292686,NONE
614525205084372992,203650771,6788,Hillary_Clinton,war,-0.3787188455462456,NONE
614525205084372992,203650771,6788,Hillary_Clinton,nobody,-0.37871313095092773,NONE
614525205084372992,203650771,6788,Hillary_Clinton,hearing,-0.3787090890109539,NONE
614525205084372992,203650771,6788,Hillary_Clinton,yawn,0.2878143936395645,NONE
614539327213817860,72454254,12702,Hillary_Clinton,cheer,0.42985871247947216,NONE
614539327213817860,72454254,12702,Hillary_Clinton,care,0.4298572354018688,NONE
614539327213817860,72454254,12702,Hillary_Clinton,education,0.4298584572970867,NONE
614542363143204864,3081420210,1403,Hillary_Clinton,state,-0.45448456704616547,NONE
614552886337363968,3070209746,3414,Hillary_Clinton,ways,-0.8983219731599092,NONE
614552886337363968,3070209746,3414,Hillary_Clinton,dumbass,-0.8997226096689701,NONE
614569248896081920,2236166862,202,Hillary_Clinton,ill,-0.5479942299425602,NONE
614569248896081920,2236166862,202,Hillary_Clinton,jebbush,-0.5517780259251595,NONE
614569248896081920,2236166862,202,Hillary_Clinton,bobbyjindal,-0.5517684333026409,NONE
614569248896081920,2236166862,202,Hillary_Clinton,badchristianvalues,-0.5198750421404839,NONE
614576573128294400,2190383267,6,Hillary_Clinton,rights,-0.46530376374721527,NONE
614580403169460224,3111889034,7169,Hillary_Clinton,thanks,0.3747447393834591,NONE
614580403169460224,3111889034,7169,Hillary_Clinton,follow,0.3747404254972935,NONE
614584038519635968,1129762164,53611,Hillary_Clinton,va,0.23115940392017365,NONE
614584038519635968,1129762164,53611,Hillary_Clinton,scotusmarriage,0.24238550662994385,NONE
614584038519635968,1129762164,53611,Hillary_Clinton,victory,0.23117061704397202,NONE
614593524097527808,159605210,570,Hillary_Clinton,idiot,-0.7492761723697186,AGAINST
614593524097527808,159605210,570,Hillary_Clinton,hillary,-0.7492496836930513,AGAINST
614593524097527808,159605210,570,Hillary_Clinton,obama,-0.7492481097579002,AGAINST
614593524097527808,159605210,570,Hillary_Clinton,epitome,-0.7513747094199061,AGAINST
614593524097527808,159605210,570,Hillary_Clinton,country,-0.749242682941258,AGAINST
614593524097527808,159605210,570,Hillary_Clinton,semst,-0.7513594571501017,AGAINST
614594680043376640,22303562,2693,Hillary_Clinton,jeanelynn,0.369993532076478,NONE
614594680043376640,22303562,2693,Hillary_Clinton,follow,0.36150449328124523,NONE
614594680043376640,22303562,2693,Hillary_Clinton,jeane,0.4169169254601002,NONE
614594680043376640,22303562,2693,Hillary_Clinton,gods,0.3814753070473671,NONE
