24176655,1,0,0,0,0,0,3,0,0,0,2,0,0,0,0,3,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,1,0,0,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
24294066,1,0,0,0,0,1,2,0,2,2,0,0,1,0,2,0,2,2,0,0,0,0,0,2,1,0,0,1,1,0,2,0,1,1,1,0,0,0,1,0,0,0,4,0,4,0,1,0,0,0,2,0,1,0,0,0,0,1,2,0,0,0,3,0,1,4,0,0,1,1,1,0,0,0,0,0,1,0,1,3,0,0,0,2,0,1,0,0,2,0,0,3,3,0,2,1,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
25794695,1,0,0,0,0,0,0,0,2,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,2,0,1,0,2,0,1,0,0,1,2,0,1,0,1,0,0,0,0,1,0,0,0,0,0,3,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
27944341,0,1,1,21,12,0,2,0,132,0,1,1,0,92,2,0,1,6,3,72,122,0,2,6,13,38,1,3,0,24,2,1,171,37,0,2,21,1,55,0,0,0,5,0,3,0,0,2,0,3,3,1,0,1,0,0,11,147,0,13,26,1,23,3,7,1,21,19,31,149,50,176,2,83,1,1,1,14,92,1,0,120,127,3,0,1,0,1,95,1,1,5,21,3,3,1,0,1,52,12,19,0,56,58,0,1,0,0,111,1,1,2,6,1,0,0,0,14,5,2,1
28387976,1,1,0,47,15,0,1,0,178,0,0,0,92,0,4,1,4,6,8,69,98,0,0,9,16,9,0,4,0,51,2,1,239,37,0,0,29,0,85,1,0,0,6,0,4,0,1,5,0,1,0,0,1,0,0,0,30,207,0,32,39,1,50,1,18,0,40,36,65,170,78,240,1,84,0,1,1,35,115,1,0,207,138,2,0,1,0,1,167,0,2,1,39,0,5,11,0,1,81,34,32,0,73,118,0,1,0,0,169,0,1,0,8,1,0,0,0,13,15,1,5
28913772,0,0,0,1,0,1,0,1,15,0,2,0,2,4,0,0,1,4,0,12,6,0,0,3,1,0,0,1,0,1,0,0,9,5,0,0,4,0,6,0,0,0,2,0,1,1,0,0,0,0,0,0,0,0,0,1,0,10,0,3,8,0,1,1,0,1,1,6,2,4,8,3,0,9,0,0,0,1,1,1,0,8,1,0,0,0,0,0,7,1,0,0,0,1,1,1,0,0,5,1,4,0,7,2,1,0,0,0,2,0,0,0,1,0,0,0,0,1,1,0,0
29134922,0,0,0,1,0,0,1,0,1,3,0,0,0,1,0,0,0,0,0,1,4,0,2,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
30043610,7,1,0,7,0,1,38,2,16,1,2,1,1,4,1,0,0,5,0,5,15,0,8,2,2,1,0,17,3,13,38,0,8,1,1,3,2,1,4,1,1,6,89,3,15,0,4,0,0,1,13,0,21,1,0,2,0,26,1,2,0,0,6,62,8,4,0,4,1,15,3,7,1,9,3,1,3,0,1,9,0,0,0,22,0,3,0,0,5,0,0,34,6,0,59,59,0,1,13,0,2,0,0,7,2,3,0,0,3,5,1,4,0,0,0,0,0,25,3,0,0
30980826,1,0,0,3,1,0,4,0,16,1,2,0,6,6,4,0,5,0,2,19,13,0,0,0,1,0,0,13,0,10,4,0,11,6,1,0,5,0,6,0,0,1,4,0,7,0,1,0,0,0,2,1,0,0,0,0,2,26,1,7,12,2,5,1,1,1,5,5,1,12,12,10,1,18,0,1,4,3,7,2,0,12,3,1,0,1,0,2,20,0,0,12,6,3,3,4,0,0,14,3,3,0,8,8,0,1,0,0,6,0,0,0,0,0,0,0,0,4,1,0,0
33831682,0,0,0,2,1,0,0,0,17,0,0,0,3,8,0,0,0,2,0,18,2,0,0,0,3,0,0,0,0,5,0,0,21,5,0,0,4,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,15,0,4,6,0,1,0,3,0,3,6,3,13,5,13,0,8,0,0,0,2,4,0,0,9,4,0,0,0,0,0,9,0,1,0,3,0,0,1,0,0,11,1,5,0,10,9,0,0,0,0,10,0,0,0,0,0,0,0,0,1,2,0,0
34955929,1,2,0,16,13,1,1,0,424,0,0,1,72,69,12,1,5,19,18,0,55,0,1,1,10,4,0,1,0,66,2,1,273,82,0,1,226,2,62,4,0,3,4,0,6,0,2,7,0,2,2,0,1,0,0,0,12,276,0,27,141,1,16,2,12,1,18,58,21,299,91,247,10,342,1,1,3,13,36,1,0,160,47,3,2,1,0,1,98,2,2,1,14,2,2,11,0,2,63,32,13,1,258,73,0,1,0,0,105,0,1,4,2,0,0,0,0,22,37,1,2
36864149,2,2,0,36,23,1,7,0,220,0,0,0,122,98,6,4,15,13,2,55,0,1,0,9,9,11,0,8,1,47,4,5,344,40,0,1,25,5,48,0,0,2,17,0,16,1,3,4,0,1,1,4,5,0,0,0,16,214,0,24,119,1,29,7,10,1,22,28,39,134,195,149,1,275,1,1,1,19,79,1,0,112,100,1,0,1,0,0,329,1,1,0,19,2,9,23,0,3,69,23,29,0,43,79,0,7,0,0,70,1,0,2,6,0,0,0,0,13,7,0,1
38900178,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
39106123,0,0,0,1,1,0,0,0,1,0,0,0,2,0,0,2,8,0,0,1,0,0,0,0,1,0,0,3,0,2,2,0,0,0,0,0,1,0,1,1,0,0,5,1,1,0,4,0,0,0,6,1,0,0,0,0,0,6,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,1,0,0,1,1,1,1,2,0,2,0,0,1,0,0,1,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0
43251355,1,0,0,2,1,0,2,0,16,0,2,1,6,9,3,0,2,0,0,1,9,0,0,0,2,2,0,1,0,1,0,0,10,6,0,0,4,0,4,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,8,0,3,4,0,2,1,0,2,1,6,7,2,9,4,0,12,0,0,0,1,3,0,0,6,2,0,0,0,0,0,6,0,0,0,1,1,1,0,0,0,2,0,3,0,2,2,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,0
43958210,0,1,0,4,3,0,0,0,20,0,1,1,13,16,1,0,2,1,3,10,9,0,1,2,0,3,0,0,0,2,2,1,29,9,0,0,7,0,12,0,0,0,2,0,1,0,2,0,0,0,3,0,0,0,0,0,8,20,0,7,9,4,7,1,13,5,6,9,8,35,11,17,0,8,0,0,2,3,6,1,0,17,18,3,0,0,0,0,15,1,0,2,7,3,1,1,0,0,9,4,9,0,9,18,0,1,0,0,11,0,0,1,1,0,0,0,0,0,4,1,1
43962567,1,0,0,5,0,0,2,0,8,0,0,0,38,9,0,1,1,0,0,4,11,0,0,2,3,0,0,0,0,2,1,0,8,2,0,0,3,0,3,0,0,0,2,0,3,0,2,0,0,0,0,0,0,0,0,0,0,9,0,0,3,0,2,1,0,0,2,2,1,5,3,9,0,2,1,0,0,1,6,0,0,4,10,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,2,2,2,0,4,5,0,0,0,0,6,0,0,0,0,0,0,0,0,2,0,0,0
44565886,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
47545018,1,0,0,6,1,0,2,1,21,0,1,0,3,4,1,0,17,13,0,1,8,0,3,1,0,0,0,0,0,7,6,0,2,0,0,0,0,1,3,0,0,0,10,0,27,0,3,1,0,1,11,1,0,0,0,0,4,27,0,1,1,0,2,2,11,4,3,3,4,7,2,6,0,6,0,0,1,0,6,5,0,4,2,10,0,3,0,0,15,0,0,13,1,2,3,9,0,2,9,1,2,0,1,4,0,6,1,0,1,3,0,1,0,0,0,0,0,1,2,0,0
48009323,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
48240104,1,2,0,34,4,0,5,0,68,0,0,0,24,51,1,1,13,10,5,66,47,0,2,1,2,2,0,7,0,0,5,1,97,20,0,0,15,1,30,4,0,0,12,1,16,0,3,0,0,2,5,1,0,0,0,0,14,95,0,15,23,0,34,8,12,3,12,18,17,84,31,71,1,36,0,1,3,11,37,4,0,54,36,7,0,1,0,2,54,1,0,3,23,0,10,32,0,4,25,7,14,0,40,44,0,5,0,0,57,1,2,4,3,1,0,0,0,11,11,0,1
49360369,2,0,0,3,0,0,13,0,5,0,2,1,2,2,0,0,38,4,0,2,4,1,2,0,2,1,0,6,2,5,0,0,1,0,0,0,0,1,2,0,0,2,26,0,3,0,5,1,0,0,8,0,3,0,0,0,1,7,0,2,0,0,2,7,7,4,0,2,1,4,0,1,0,0,1,0,3,0,2,2,0,1,0,7,0,0,0,0,2,0,0,12,4,0,18,9,0,0,2,0,0,0,0,1,1,0,0,0,0,2,1,3,0,0,0,0,0,14,0,0,0
52242864,1,0,0,0,2,0,0,0,6,0,0,0,1,1,0,0,0,0,0,1,5,0,0,0,1,0,0,0,0,1,0,0,9,3,0,0,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,9,0,2,0,1,0,1,1,0,3,8,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,8,0,0,0,1,0,1,0,0,0,1,0,0,0,2,2,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
56838981,0,1,0,30,32,0,2,0,608,2,1,0,171,239,9,1,8,11,21,273,344,0,0,10,29,8,0,2,1,97,1,9,0,121,0,0,81,0,166,1,0,0,13,0,6,0,5,10,0,2,1,1,2,0,0,0,34,449,0,68,208,0,75,3,30,0,47,89,71,485,356,362,1,593,1,1,3,34,130,0,0,388,165,5,0,0,0,2,489,1,5,0,44,2,6,21,0,0,170,51,56,0,168,218,0,2,0,0,271,0,0,1,12,0,0,0,0,39,24,1,7
57461026,1,0,0,13,7,0,0,1,106,0,1,1,37,37,5,1,1,6,5,82,40,0,0,6,9,2,0,0,0,20,0,3,121,0,0,1,40,1,29,0,0,0,3,0,2,0,1,1,0,0,2,1,1,0,0,0,5,75,0,16,43,1,7,2,8,0,12,24,16,59,64,61,1,104,1,1,1,7,25,1,0,70,33,0,0,1,0,1,55,1,2,0,10,1,3,4,0,0,38,16,9,0,42,39,0,0,0,0,43,0,0,1,4,0,0,0,0,8,7,1,2
80605638,2,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
87878811,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,3,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
92643660,1,1,0,4,15,0,4,0,112,0,0,0,21,29,4,1,2,5,4,226,25,0,1,4,7,3,0,0,0,15,0,2,81,40,0,1,0,0,15,0,0,0,1,0,3,0,0,3,0,0,0,1,0,0,0,0,4,65,0,10,54,0,6,0,4,0,5,21,9,71,39,65,5,71,2,0,0,2,10,0,0,41,17,0,0,0,0,0,33,1,1,1,5,1,3,4,0,0,17,14,11,0,60,20,0,0,0,0,31,0,0,1,2,0,0,0,0,2,8,0,1
103707227,0,0,0,1,1,0,1,0,0,2,0,0,1,0,0,1,1,0,0,2,5,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,1,0,2,0,1,0,0,0,2,1,0,0,0,0,0,5,0,0,1,0,0,1,1,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2,0,0,2,0,0,0,0,0,1,3,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,2,0,1,0,0,0,2,0,0,0
107801651,0,0,0,19,9,0,1,0,149,0,1,0,55,85,6,0,4,6,6,62,48,0,1,4,12,3,0,3,0,30,2,1,166,29,0,0,15,0,0,0,0,0,5,0,3,0,2,0,0,0,2,0,0,0,0,0,17,111,0,23,37,1,38,0,15,1,16,29,33,126,65,98,1,115,0,1,1,17,50,1,0,110,57,4,0,0,0,2,95,1,0,3,24,1,5,5,0,0,51,17,22,0,42,81,0,2,0,0,95,0,0,1,5,0,0,0,0,9,8,0,1
126410996,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,4,0,0,1,0,0,0,0,0,0,4,0,0,1,0,0,0,0,1,0,0,0,0,2,0,1,0,0,0,0,0,2,1,0,0,0,0,0,4,0,0,1,0,2,0,1,0,0,0,0,1,2,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,1,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0
145740792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
178863237,0,0,0,1,0,0,4,0,2,0,0,0,0,0,0,0,6,1,0,3,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,1,1,0,0,0,1,3,0,0,0,0,2,4,0,0,2,0,0,3,0,3,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,11,3,0,0,0,0,0,0,0,1,1,2,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0
193192630,17,0,2,7,1,1,102,0,18,1,4,1,5,6,2,0,89,4,0,4,17,2,5,1,2,2,0,10,1,12,26,0,13,3,1,0,1,1,5,2,1,8,0,0,13,0,0,0,0,1,8,3,47,0,0,0,2,22,1,0,1,0,4,125,6,5,2,1,0,25,4,7,0,6,3,3,2,0,2,6,1,2,5,6,0,1,0,1,6,1,0,29,3,1,115,233,0,4,9,2,5,1,4,8,2,2,3,0,2,9,0,3,0,1,0,0,1,56,2,0,0
205367013,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
224333112,14,0,1,8,2,0,12,0,16,0,4,0,3,4,1,2,15,7,0,6,16,0,1,0,1,3,2,27,0,16,3,0,6,2,0,0,3,2,3,1,0,1,13,0,0,0,1,0,0,1,6,0,4,1,0,0,2,28,0,2,1,0,4,11,2,5,0,1,2,12,1,6,0,1,3,0,0,0,1,3,0,3,3,5,0,0,0,0,10,1,0,6,2,1,12,21,0,2,6,1,4,0,1,5,0,3,0,0,3,2,0,2,1,0,0,0,0,3,1,0,0
237754267,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
260277195,0,0,0,1,0,0,0,2,2,1,1,1,0,1,0,1,4,1,0,2,3,0,4,0,2,2,0,3,2,3,5,0,5,1,0,0,0,1,2,0,1,0,0,1,1,1,0,0,0,0,10,0,1,1,0,1,2,5,0,0,2,0,4,0,4,4,1,1,2,1,3,2,0,4,0,0,2,0,0,2,0,2,2,4,0,0,0,0,7,1,0,1,6,1,0,1,0,1,2,1,0,0,0,1,0,0,0,0,1,0,1,3,0,0,0,0,0,2,0,0,0
294431458,0,0,0,2,0,0,1,0,12,0,0,0,2,5,0,0,0,0,0,7,4,0,0,2,0,0,0,1,0,0,1,0,10,1,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,2,2,0,2,0,0,0,0,1,1,4,4,3,0,5,0,0,0,1,0,0,0,2,2,0,0,0,0,0,7,0,0,1,1,0,0,1,0,0,6,0,0,0,3,2,0,0,0,0,4,0,0,0,0,0,0,0,0,1,1,0,0
304185897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
305440110,0,0,0,0,0,0,0,0,2,0,0,0,3,1,0,0,1,0,0,2,1,0,0,0,0,0,0,1,0,2,0,0,2,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,2,0,1,0,0,0,1,3,0,2,0,2,0,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
335915054,0,0,0,4,0,0,0,0,8,0,2,0,3,0,0,0,13,2,0,2,1,0,6,0,3,0,0,11,1,5,8,0,1,2,0,0,0,2,2,2,0,0,8,1,6,0,10,0,0,0,0,0,1,0,1,0,2,20,0,2,0,0,6,0,15,6,0,2,1,5,1,0,0,1,0,0,5,0,2,24,0,0,1,11,0,4,0,0,5,0,0,10,6,0,1,4,0,3,3,2,0,0,0,0,0,0,1,0,0,0,2,3,0,0,0,0,0,3,1,0,0
355258993,1,0,0,2,2,0,2,0,2,0,0,0,1,0,0,0,0,1,0,0,4,0,1,0,0,0,0,1,0,1,0,0,1,1,0,0,1,1,0,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,2,0,0,2,0,1,1,0,0,2,1,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,4,3,0,0,2,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
357625948,4,0,0,2,0,0,26,0,3,0,1,0,0,1,0,0,21,0,0,1,5,0,0,0,0,0,0,0,0,0,3,0,2,1,0,0,0,0,0,0,0,1,47,0,4,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,71,0,4,0,0,0,6,0,2,0,2,0,0,0,0,1,1,0,0,0,0,0,0,0,0,2,0,0,3,0,0,18,46,0,0,2,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,12,0,0,0
358852183,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
