29757178,2,2,10,0,0,0,2,0,0,0,0,5,17,1,0,0,0,7,0,0,0,1,0,0,0,0,0,0,0,0,3,0,0,8,0,1,0,1,1,0,2,3,2,21,2,16,0,0,0,0,0,0,0,2,0,0,25,0,13,0,0,0,0,0,0,1,5,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,5,0,0,0,0,20,0,0,0,0,2,2,0,0,2,0,0,0,0,1,0,0,1,4,0,0,0,0,5,0,0,0,8,0,0,0,0,2,3,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0
32138442,4,12,8,0,1,0,4,0,26,0,0,152,4,45,13,2,8,24,1,14,1,0,10,2,0,0,0,0,1,8,53,1,0,13,38,6,3,1,8,0,2,73,0,38,4,1,1,0,6,2,0,0,4,48,6,1,26,1,0,0,4,3,4,0,1,2,28,0,1,3,5,1,7,37,0,0,6,1,4,7,3,6,0,6,0,2,27,0,2,1,0,6,0,1,3,8,0,50,0,2,16,0,1,0,1,0,1,0,3,0,0,1,0,0,31,1,1,3,0,29,6,0,4,2,2,0,0,9,16,0,21,2,0,0,3,3,0,1,0,7,0
35627887,8,56,18,0,2,0,23,0,22,5,152,0,26,62,43,0,30,29,0,18,2,0,8,1,1,2,0,0,3,7,173,1,0,40,103,26,11,1,5,0,1,132,2,86,1,4,1,0,4,1,0,3,1,59,14,0,48,2,0,0,10,0,6,1,0,3,141,2,0,22,7,2,15,32,0,3,2,0,4,36,6,5,0,7,12,0,72,0,8,0,1,15,0,1,2,19,1,113,2,18,20,1,1,0,5,2,3,1,2,3,0,1,0,0,88,0,8,2,1,47,1,1,8,4,9,0,0,13,26,1,30,0,0,0,4,1,0,3,0,8,0
36023807,2,12,4,0,0,2,5,1,2,17,4,26,0,7,1,0,4,26,0,1,0,0,2,0,0,1,0,0,0,0,7,0,0,72,16,1,0,0,9,0,2,29,66,424,67,219,0,0,1,0,0,0,0,4,0,0,258,0,114,2,0,0,2,0,0,0,18,1,0,0,1,0,6,2,0,1,2,0,0,0,36,0,0,1,1,0,21,0,0,0,0,249,0,0,1,0,23,6,0,0,0,0,0,1,0,1,0,0,2,25,0,0,0,0,38,0,0,0,45,8,0,0,8,1,4,0,0,6,0,2,0,0,0,8,1,0,0,0,0,7,0
42795468,5,26,19,0,3,0,5,0,10,1,45,62,7,0,4,0,26,30,1,14,2,0,6,1,0,4,0,0,1,10,28,0,0,65,82,21,4,0,5,0,2,156,0,13,0,3,2,4,1,0,0,3,7,39,7,1,53,0,1,1,4,1,2,0,0,0,42,0,0,2,3,0,1,8,0,4,1,0,1,3,9,3,0,4,5,1,24,0,1,0,0,3,2,0,2,6,0,39,0,0,10,0,0,0,1,2,5,0,0,2,0,0,1,0,112,1,3,4,0,36,0,1,7,2,2,0,0,21,6,2,16,1,0,0,2,0,0,1,0,8,0
44245603,2,3,1,0,3,0,7,0,24,0,13,43,1,4,0,0,1,1,1,11,0,0,2,1,0,0,0,0,0,3,71,0,0,7,20,7,9,1,2,1,0,17,0,12,1,1,1,1,4,0,0,2,0,20,7,0,6,0,1,0,6,3,4,0,0,17,45,0,2,22,3,1,10,28,0,2,5,0,6,46,1,2,0,4,2,2,21,0,4,0,0,3,0,0,0,6,1,40,0,6,7,0,0,0,2,0,3,0,6,1,1,2,0,0,5,0,3,0,0,9,0,0,0,1,2,0,0,0,11,0,4,0,0,0,1,6,0,0,0,1,0
46870227,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,1,1,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,2,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
48762009,16,23,9,0,0,0,7,0,4,0,8,30,4,26,1,1,0,14,0,2,1,0,3,0,0,3,0,0,2,2,5,2,0,5,20,6,0,0,2,0,0,56,2,9,5,0,1,0,0,0,0,2,0,8,1,0,4,3,0,0,0,0,3,0,0,1,12,1,0,0,1,0,0,2,0,1,2,0,0,3,5,0,0,0,3,1,13,0,0,0,1,7,0,0,0,1,1,10,0,0,3,0,0,0,1,0,3,0,0,0,0,0,0,0,35,0,0,0,0,5,0,0,5,4,5,0,0,7,4,1,0,1,0,0,0,1,0,0,0,4,0
51175773,6,12,9,0,0,0,4,0,3,7,24,29,26,30,1,0,14,0,0,3,0,0,5,0,0,5,1,0,1,3,14,0,0,39,34,7,0,0,15,2,4,54,7,38,3,8,1,0,0,0,0,0,1,19,2,0,37,0,1,5,0,0,0,0,0,0,17,0,0,0,2,0,1,4,0,4,0,0,1,1,27,1,0,0,1,2,18,0,0,0,3,20,0,0,1,0,1,18,0,0,2,0,0,0,0,1,1,1,1,7,0,0,0,0,50,0,1,1,9,12,1,0,14,0,6,0,0,11,1,2,2,2,0,0,2,0,0,0,0,6,0
58539856,0,0,1,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
60935743,1,8,1,0,1,0,1,0,34,0,14,18,1,14,11,0,2,3,0,0,0,0,7,1,1,0,0,0,0,25,18,0,0,0,36,8,9,0,0,0,0,27,0,7,0,1,1,0,4,0,0,1,7,13,25,1,2,4,0,0,8,1,1,0,0,0,16,0,1,3,5,1,2,19,0,0,3,0,5,2,0,7,0,3,1,0,5,0,2,0,0,0,0,1,2,5,0,12,0,1,10,0,0,0,0,0,1,0,2,0,0,0,1,0,3,1,1,8,0,20,0,1,0,0,0,0,0,0,7,0,37,0,1,0,1,0,0,0,0,2,0
64722891,0,0,1,0,0,0,0,0,0,0,1,2,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,11,1,0,0,1,0,0,1,0,2,0,2,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0,0,3,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
65142014,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
91458291,1,2,0,0,0,0,0,0,4,0,10,8,2,6,2,0,3,5,0,7,0,0,0,0,0,1,0,0,0,3,13,0,0,4,10,1,0,0,3,0,0,11,0,4,0,0,0,0,0,0,0,2,0,8,3,1,1,2,0,0,1,0,0,0,0,0,4,0,1,1,1,0,0,6,0,0,0,0,3,3,3,3,0,1,0,1,2,0,0,0,0,2,0,0,0,3,0,10,0,0,8,0,0,0,0,1,0,0,0,0,0,0,1,0,4,1,0,0,0,6,0,0,1,0,0,0,0,1,2,1,8,0,1,0,0,0,0,0,0,4,0
92728914,0,0,0,0,0,0,0,0,1,0,2,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,1,1,0,0,0,0,2,0,0,0,1,0,1,3,0,0,1,0,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
115090735,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,0,65,2,1,0,0,1,23,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
140989303,2,1,0,0,0,0,0,0,0,0,0,2,1,4,0,0,3,5,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,2,2,0,0,0,1,0,0,4,1,1,1,0,1,0,0,0,0,0,0,2,0,0,3,0,0,0,0,0,1,0,0,0,2,0,1,0,0,0,1,0,0,3,0,0,0,0,4,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,1,1,0,2,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,2,0
143795236,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
154183934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
156209575,2,2,0,0,0,0,0,0,0,0,1,3,0,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,5,0,0,4,0,0,0,2,0,0,4,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0,0,0,1,0,0,5,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
158920425,0,4,1,0,2,0,0,0,16,0,8,7,0,10,3,0,2,3,0,25,0,0,3,0,0,0,0,0,0,0,5,0,0,0,19,2,0,0,0,0,0,15,0,3,0,0,1,1,2,0,0,0,3,7,32,1,0,2,0,0,6,0,2,0,0,1,8,0,2,0,4,1,0,10,0,1,0,0,3,2,0,5,0,2,0,2,1,0,1,0,0,0,0,0,2,3,0,6,0,1,10,0,0,0,1,2,0,0,0,1,0,1,0,0,1,0,2,7,0,7,0,2,0,3,2,0,0,0,3,1,28,0,0,0,2,1,0,0,0,2,0
159302754,2,15,8,0,1,0,18,0,33,3,53,173,7,28,71,0,5,14,0,18,1,0,13,1,2,1,0,0,1,5,0,1,0,18,74,25,7,2,6,1,0,63,2,46,2,1,1,1,9,0,0,5,3,52,13,2,30,3,0,0,10,2,8,1,0,13,105,0,1,46,9,1,24,88,0,1,8,0,10,76,2,6,0,13,2,4,37,0,8,1,0,5,0,0,1,34,0,163,5,28,23,0,5,0,4,0,4,2,18,1,0,1,0,0,24,1,8,3,1,42,0,0,3,3,4,0,0,5,30,0,36,1,0,0,4,8,0,4,0,10,0
162967620,0,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
171561479,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
173789958,5,9,20,0,0,1,6,3,6,8,13,40,72,65,7,0,5,39,0,0,1,0,4,0,0,2,0,0,0,0,18,0,0,0,47,4,2,1,3,1,4,93,15,84,25,59,0,0,0,0,0,0,0,3,0,0,119,0,18,0,2,0,1,0,2,0,23,0,0,4,4,1,2,2,0,4,1,0,2,2,22,0,0,0,5,2,36,0,0,0,0,74,0,0,3,1,8,18,0,0,1,0,0,1,0,1,0,0,2,17,0,0,0,1,73,0,0,1,23,13,0,0,3,2,3,0,0,10,2,1,2,1,0,5,0,1,1,0,0,2,0
196531533,5,37,21,1,0,0,8,0,20,0,38,103,16,82,20,0,20,34,0,36,11,0,10,2,1,2,0,0,4,19,74,0,0,47,0,23,9,1,3,0,1,143,1,32,0,0,0,3,9,1,0,2,6,37,20,2,36,3,0,2,5,3,4,1,1,2,152,0,1,6,9,2,3,25,0,13,2,0,9,14,6,12,0,12,15,3,41,0,3,1,0,5,1,0,2,11,1,59,2,6,29,0,0,1,0,3,5,1,0,1,0,1,2,0,67,1,5,7,0,41,0,1,5,7,10,0,0,18,32,1,39,0,0,0,5,0,0,1,1,22,0
215446879,0,6,5,0,1,0,9,0,5,1,6,26,1,21,7,0,6,7,0,8,1,1,1,0,1,0,0,0,0,2,25,1,0,4,23,0,8,1,3,0,0,32,0,8,0,1,0,2,3,0,0,2,3,12,4,0,11,1,0,0,7,3,1,1,0,1,25,0,0,1,2,0,4,14,0,4,2,2,2,4,2,1,0,4,4,0,19,0,1,0,0,5,1,0,1,4,0,21,0,5,10,0,0,0,3,1,3,1,2,2,0,1,1,0,24,1,4,5,1,21,0,1,0,2,2,0,0,4,10,0,8,2,0,0,0,1,0,3,0,5,1
215876901,1,4,0,0,1,0,3,0,6,0,3,11,0,4,9,0,0,0,0,9,0,0,0,0,2,0,0,0,0,0,7,0,0,2,9,8,0,0,1,0,0,9,0,3,0,0,0,0,3,1,0,1,4,5,6,0,0,0,0,0,3,1,5,1,0,4,13,0,0,1,1,0,4,11,0,2,3,5,1,7,0,0,0,1,0,1,3,0,0,0,0,0,0,0,0,3,0,7,0,2,1,1,0,0,1,0,1,1,4,0,0,1,0,0,1,0,3,2,0,4,1,0,0,0,1,0,0,0,5,1,4,0,0,0,0,2,0,0,0,1,0
223813995,0,0,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,1,1,0,0,0,0,0,1,1,3,2,3,0,0,0,0,0,0,0,0,0,0,4,0,2,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
228147604,1,10,2,0,0,0,2,0,2,1,8,5,9,5,2,4,2,15,0,0,1,1,3,0,0,1,0,0,2,0,6,0,0,3,3,3,1,0,0,0,0,12,16,26,4,2,0,0,1,0,0,1,0,7,0,0,5,1,1,0,1,0,1,0,1,1,4,0,0,0,0,0,4,3,0,0,3,0,0,5,29,0,0,0,0,0,30,0,0,0,1,18,0,0,0,0,2,3,0,0,0,2,0,0,0,0,2,1,1,3,0,0,0,0,9,0,0,0,0,3,2,0,3,2,1,0,0,2,0,0,0,0,0,0,1,1,0,0,1,0,0
247502019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,1,17,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
248858868,2,0,0,0,0,0,0,0,1,2,2,1,2,2,0,1,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
249782044,14,70,43,0,1,0,38,0,29,3,73,132,29,156,17,1,56,54,2,27,1,0,11,2,1,4,0,1,4,15,63,1,0,93,143,32,9,1,12,0,0,0,3,42,2,4,5,1,8,2,0,2,4,61,15,0,67,3,1,1,4,3,7,0,0,2,85,1,0,4,8,0,5,26,0,6,3,1,4,14,21,9,0,7,9,4,70,0,1,1,2,23,0,0,3,10,1,50,2,2,33,1,0,1,1,5,22,1,1,5,0,0,1,0,185,2,1,6,2,73,1,1,8,8,14,0,0,40,17,3,34,6,0,0,7,1,0,1,0,15,0
261068895,4,5,1,0,0,0,0,3,0,2,0,2,66,0,0,1,2,7,0,0,0,0,0,0,0,1,1,0,1,0,2,0,0,15,1,0,0,1,16,0,0,3,0,96,21,66,0,0,0,0,1,0,0,0,0,0,71,0,58,0,0,0,0,0,0,0,3,1,0,0,0,0,4,0,0,0,0,0,0,0,18,0,0,0,0,0,3,0,0,0,1,81,0,0,0,0,6,1,0,0,0,0,0,1,0,0,1,1,0,18,0,0,0,0,5,0,0,0,16,2,1,0,3,1,1,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0
274335684,4,14,16,0,0,0,12,3,11,21,38,86,424,13,12,0,9,38,0,7,2,0,4,1,0,1,0,0,1,3,46,0,0,84,32,8,3,3,26,0,2,42,96,0,88,380,1,0,2,0,0,2,1,20,7,0,427,1,238,1,2,0,2,0,0,1,30,1,0,3,2,0,14,6,0,1,4,0,1,5,60,1,0,2,4,1,37,0,2,0,0,434,1,0,1,1,38,21,0,0,6,0,0,1,0,3,1,0,2,39,0,0,0,0,46,0,0,1,62,12,0,0,8,4,4,0,0,6,2,0,5,0,0,11,0,0,0,0,0,5,0
284677404,0,2,12,0,0,10,1,1,1,2,4,1,67,0,1,0,5,3,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,25,0,0,0,2,4,1,0,2,21,88,0,100,1,0,0,0,0,0,0,0,0,0,117,0,101,0,0,0,2,0,0,0,2,0,0,0,0,0,2,1,0,0,0,0,0,0,5,0,0,0,0,0,3,0,0,0,0,167,0,0,0,0,34,1,0,0,0,1,0,1,0,0,0,0,0,14,0,0,0,0,1,0,0,0,90,0,0,0,2,1,0,0,0,2,0,0,0,0,0,65,0,1,0,0,0,1,0
297943941,2,3,13,0,0,3,1,3,0,16,1,4,219,3,1,1,0,8,0,1,2,1,0,0,0,0,0,0,0,0,1,1,1,59,0,1,0,3,2,0,1,4,66,380,100,0,0,6,1,0,0,0,0,1,0,0,633,0,326,2,0,0,0,0,0,0,5,1,0,0,1,0,1,1,0,2,0,0,0,0,36,0,0,0,1,0,8,0,0,0,0,840,0,0,1,0,53,2,0,0,0,0,0,1,0,0,0,1,0,57,0,0,0,0,5,0,0,0,94,1,0,0,5,2,0,0,1,2,0,0,0,0,0,31,0,0,0,0,0,1,1
