Base Noun,Frequency (based on tweets),Polarity Positive(%),Polarity Negative (%),User_ID
man,230,54.347826086956516,45.65217391304348,2738526278
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,1870184766
man,230,54.347826086956516,45.65217391304348,15335491
man,230,54.347826086956516,45.65217391304348,1428039019
man,230,54.347826086956516,45.65217391304348,756049831
man,230,54.347826086956516,45.65217391304348,919886574
man,230,54.347826086956516,45.65217391304348,2464554372
man,230,54.347826086956516,45.65217391304348,1891615903
man,230,54.347826086956516,45.65217391304348,2738526278
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,2464554372
man,230,54.347826086956516,45.65217391304348,297943941
man,230,54.347826086956516,45.65217391304348,36023807
man,230,54.347826086956516,45.65217391304348,952682149
man,230,54.347826086956516,45.65217391304348,952682149
man,230,54.347826086956516,45.65217391304348,44245603
man,230,54.347826086956516,45.65217391304348,2196884166
man,230,54.347826086956516,45.65217391304348,2196884166
man,230,54.347826086956516,45.65217391304348,2196884166
man,230,54.347826086956516,45.65217391304348,274335684
man,230,54.347826086956516,45.65217391304348,158920425
man,230,54.347826086956516,45.65217391304348,1489300873
man,230,54.347826086956516,45.65217391304348,1489300873
man,230,54.347826086956516,45.65217391304348,2196884166
man,230,54.347826086956516,45.65217391304348,158920425
man,230,54.347826086956516,45.65217391304348,158920425
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,1489300873
man,230,54.347826086956516,45.65217391304348,756049831
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,36023807
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,1489300873
man,230,54.347826086956516,45.65217391304348,2738526278
man,230,54.347826086956516,45.65217391304348,274335684
man,230,54.347826086956516,45.65217391304348,756049831
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,383990793
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,2738526278
man,230,54.347826086956516,45.65217391304348,158920425
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,2464554372
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,36023807
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,1489300873
man,230,54.347826086956516,45.65217391304348,1489300873
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,1489300873
man,230,54.347826086956516,45.65217391304348,2196884166
man,230,54.347826086956516,45.65217391304348,2195493073
man,230,54.347826086956516,45.65217391304348,2196884166
man,230,54.347826086956516,45.65217391304348,1489300873
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,274335684
man,230,54.347826086956516,45.65217391304348,397812389
man,230,54.347826086956516,45.65217391304348,2195493073
man,230,54.347826086956516,45.65217391304348,2738526278
man,230,54.347826086956516,45.65217391304348,2738526278
man,230,54.347826086956516,45.65217391304348,397812389
man,230,54.347826086956516,45.65217391304348,952682149
man,230,54.347826086956516,45.65217391304348,2196884166
man,230,54.347826086956516,45.65217391304348,557078282
man,230,54.347826086956516,45.65217391304348,557078282
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,712746949
man,230,54.347826086956516,45.65217391304348,548626907
man,230,54.347826086956516,45.65217391304348,548626907
man,230,54.347826086956516,45.65217391304348,548626907
man,230,54.347826086956516,45.65217391304348,548626907
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,2195493073
man,230,54.347826086956516,45.65217391304348,581500758
man,230,54.347826086956516,45.65217391304348,581500758
man,230,54.347826086956516,45.65217391304348,383990793
man,230,54.347826086956516,45.65217391304348,581500758
man,230,54.347826086956516,45.65217391304348,2195493073
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,2412448794
man,230,54.347826086956516,45.65217391304348,1458272461
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,1458272461
man,230,54.347826086956516,45.65217391304348,422937089
man,230,54.347826086956516,45.65217391304348,2195493073
man,230,54.347826086956516,45.65217391304348,2195493073
man,230,54.347826086956516,45.65217391304348,2381198785
man,230,54.347826086956516,45.65217391304348,548626907
man,230,54.347826086956516,45.65217391304348,581500758
man,230,54.347826086956516,45.65217391304348,581500758
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,2195493073
man,230,54.347826086956516,45.65217391304348,1099214587
man,230,54.347826086956516,45.65217391304348,35627887
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,159302754
man,230,54.347826086956516,45.65217391304348,35627887
man,230,54.347826086956516,45.65217391304348,35627887
heis,1,0.0,100.0,581500758
africans,1,0.0,100.0,297943941
prisoner,2,0.0,100.0,581500758
prisoner,2,0.0,100.0,1458272461
johnbullzye,3,66.66666666666666,33.33333333333333,1870184766
johnbullzye,3,66.66666666666666,33.33333333333333,1870184766
johnbullzye,3,66.66666666666666,33.33333333333333,1870184766
lamp,11,100.0,0.0,513787993
lamp,11,100.0,0.0,3132637902
lamp,11,100.0,0.0,756049831
lamp,11,100.0,0.0,1374764281
lamp,11,100.0,0.0,2738526278
lamp,11,100.0,0.0,159302754
lamp,11,100.0,0.0,159302754
lamp,11,100.0,0.0,1489300873
lamp,11,100.0,0.0,1489300873
lamp,11,100.0,0.0,1489300873
lamp,11,100.0,0.0,1489300873
butthisweekendturnuptho,1,100.0,0.0,305134790
history,9,44.44444444444444,55.55555555555556,1458272461
history,9,44.44444444444444,55.55555555555556,420572254
history,9,44.44444444444444,55.55555555555556,420572254
history,9,44.44444444444444,55.55555555555556,557078282
history,9,44.44444444444444,55.55555555555556,15335491
history,9,44.44444444444444,55.55555555555556,1099214587
history,9,44.44444444444444,55.55555555555556,397812389
history,9,44.44444444444444,55.55555555555556,397812389
history,9,44.44444444444444,55.55555555555556,1137273540
malice,2,0.0,100.0,756049831
malice,2,0.0,100.0,24546672
roman,1,0.0,100.0,557078282
tower,5,100.0,0.0,35627887
tower,5,100.0,0.0,35627887
tower,5,100.0,0.0,2464554372
tower,5,100.0,0.0,2195493073
tower,5,100.0,0.0,35627887
perform,1,100.0,0.0,2412448794
worshipers,1,100.0,0.0,557078282
decline,5,0.0,100.0,1458272461
decline,5,0.0,100.0,1458272461
decline,5,0.0,100.0,284677404
decline,5,0.0,100.0,284677404
decline,5,0.0,100.0,1458272461
aroma,5,100.0,0.0,2566078809
aroma,5,100.0,0.0,115090735
aroma,5,100.0,0.0,581500758
aroma,5,100.0,0.0,581500758
aroma,5,100.0,0.0,581500758
forheisgood,1,100.0,0.0,581500758
disciple,1,100.0,0.0,2464554372
tragedy,1,0.0,100.0,284677404
nt,7,57.14285714285714,42.857142857142854,397812389
nt,7,57.14285714285714,42.857142857142854,581500758
nt,7,57.14285714285714,42.857142857142854,581500758
nt,7,57.14285714285714,42.857142857142854,581500758
nt,7,57.14285714285714,42.857142857142854,581500758
nt,7,57.14285714285714,42.857142857142854,581500758
nt,7,57.14285714285714,42.857142857142854,581500758
lawrence,1,100.0,0.0,581500758
heunderstands,1,0.0,100.0,215446879
leaf,1,100.0,0.0,35627887
smile,11,100.0,0.0,919886574
smile,11,100.0,0.0,919886574
smile,11,100.0,0.0,919886574
smile,11,100.0,0.0,919886574
smile,11,100.0,0.0,919886574
smile,11,100.0,0.0,919886574
smile,11,100.0,0.0,919886574
smile,11,100.0,0.0,24546672
smile,11,100.0,0.0,919886574
smile,11,100.0,0.0,1099214587
smile,11,100.0,0.0,215446879
deathpenalty,1,0.0,100.0,2602052260
liberals,1,0.0,100.0,274335684
surah,2,100.0,0.0,2412448794
surah,2,100.0,0.0,2412448794
messages,1,0.0,100.0,392514148
shay,1,100.0,0.0,2196884166
royspeckhardt,5,40.0,60.0,284677404
royspeckhardt,5,40.0,60.0,284677404
royspeckhardt,5,40.0,60.0,284677404
royspeckhardt,5,40.0,60.0,284677404
royspeckhardt,5,40.0,60.0,284677404
abundance,14,100.0,0.0,67151580
abundance,14,100.0,0.0,383990793
abundance,14,100.0,0.0,196531533
abundance,14,100.0,0.0,196531533
abundance,14,100.0,0.0,3166163040
abundance,14,100.0,0.0,1099214587
abundance,14,100.0,0.0,2464554372
abundance,14,100.0,0.0,2464554372
abundance,14,100.0,0.0,712746949
abundance,14,100.0,0.0,1099214587
abundance,14,100.0,0.0,1099214587
abundance,14,100.0,0.0,115090735
abundance,14,100.0,0.0,2464554372
abundance,14,100.0,0.0,2464554372
thegodofisraelsarmies,1,0.0,100.0,581500758
think,4,75.0,25.0,297943941
think,4,75.0,25.0,397812389
think,4,75.0,25.0,397812389
think,4,75.0,25.0,397812389
shukr,1,100.0,0.0,2412448794
request,4,100.0,0.0,513787993
request,4,100.0,0.0,511231057
request,4,100.0,0.0,297943941
request,4,100.0,0.0,952682149
tomb,1,0.0,100.0,2566078809
shadow,6,100.0,0.0,35627887
shadow,6,100.0,0.0,35627887
shadow,6,100.0,0.0,35627887
shadow,6,100.0,0.0,318357602
shadow,6,100.0,0.0,2464554372
shadow,6,100.0,0.0,952682149
narcissism,1,0.0,100.0,274335684
sprays,1,100.0,0.0,1603766299
token,3,100.0,0.0,115090735
token,3,100.0,0.0,196531533
token,3,100.0,0.0,115090735
vu,1,0.0,100.0,15335491
lifestyle,10,80.0,20.0,540660963
lifestyle,10,80.0,20.0,540660963
lifestyle,10,80.0,20.0,540660963
lifestyle,10,80.0,20.0,540660963
lifestyle,10,80.0,20.0,1099214587
lifestyle,10,80.0,20.0,1099214587
lifestyle,10,80.0,20.0,1099214587
lifestyle,10,80.0,20.0,1099214587
lifestyle,10,80.0,20.0,60935743
lifestyle,10,80.0,20.0,1099214587
911survivors,1,100.0,0.0,581500758
bekind,1,100.0,0.0,2424692306
mythbusters,1,100.0,0.0,284677404
playadelcarmen,1,100.0,0.0,19728844
background,2,50.0,50.0,15335491
background,2,50.0,50.0,35627887
pronoia,1,100.0,0.0,919886574
creators,1,100.0,0.0,15335491
stoicism,1,100.0,0.0,15335491
inadequacies,1,0.0,100.0,35627887
planet,10,80.0,20.0,1137273540
planet,10,80.0,20.0,60935743
planet,10,80.0,20.0,2424692306
planet,10,80.0,20.0,3266810329
planet,10,80.0,20.0,2196884166
planet,10,80.0,20.0,60935743
planet,10,80.0,20.0,397812389
planet,10,80.0,20.0,397812389
planet,10,80.0,20.0,397812389
planet,10,80.0,20.0,397812389
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,159302754
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,2738526278
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
weeping,89,100.0,0.0,320478877
