Base Noun,Frequency (based on tweets),Polarity Positive(%),Polarity Negative (%),User_ID
app,1,100.0,0.0,142947693
noreaster,1,0.0,100.0,438862536
sharton,1,100.0,0.0,17180291
smell,1,0.0,100.0,438862536
blow,2,0.0,100.0,142947693
blow,2,0.0,100.0,382153540
gore,5,0.0,100.0,29893766
gore,5,0.0,100.0,128633483
gore,5,0.0,100.0,128633483
gore,5,0.0,100.0,319931473
gore,5,0.0,100.0,128633483
goodness,1,0.0,100.0,1605668706
berm,1,100.0,0.0,17180291
mates,2,50.0,50.0,2579979278
mates,2,50.0,50.0,822476942
measurements,1,0.0,100.0,128633483
govts,1,100.0,0.0,382153540
nickmargerrison,1,0.0,100.0,128633483
date,2,0.0,100.0,118915743
date,2,0.0,100.0,118915743
tories,1,0.0,100.0,2579979278
changeclimate,1,0.0,100.0,531598198
maga,1,0.0,100.0,621996473
general,2,0.0,100.0,142947693
general,2,0.0,100.0,25963806
congress,3,66.66666666666666,33.33333333333333,563613307
congress,3,66.66666666666666,33.33333333333333,563613307
congress,3,66.66666666666666,33.33333333333333,319931473
bangladesh,2,0.0,100.0,2417189972
bangladesh,2,0.0,100.0,2417189972
socialism,1,0.0,100.0,319931473
megadroughts,1,100.0,0.0,621996473
droughts,1,0.0,100.0,128633483
cost,4,0.0,100.0,2579979278
cost,4,0.0,100.0,68599588
cost,4,0.0,100.0,382153540
cost,4,0.0,100.0,319931473
miriza76,1,100.0,0.0,17180291
ideology,3,0.0,100.0,517997193
ideology,3,0.0,100.0,226521605
ideology,3,0.0,100.0,226521605
cleanenergy,1,100.0,0.0,2149562384
noise,1,0.0,100.0,2579979278
seeds,1,100.0,0.0,1605668706
lse,1,100.0,0.0,382153540
weapons,3,0.0,100.0,128633483
weapons,3,0.0,100.0,621996473
weapons,3,0.0,100.0,531598198
plantfortheplan,1,100.0,0.0,382153540
cockroaches,1,0.0,100.0,2579979278
thoughts,1,100.0,0.0,17180291
christmas,4,75.0,25.0,125036205
christmas,4,75.0,25.0,125036205
christmas,4,75.0,25.0,125036205
christmas,4,75.0,25.0,17180291
ginanrdc,2,0.0,100.0,226521605
ginanrdc,2,0.0,100.0,226521605
problems,4,25.0,75.0,128633483
problems,4,25.0,75.0,118915743
problems,4,25.0,75.0,2579979278
problems,4,25.0,75.0,128633483
volumes,1,0.0,100.0,621996473
topics,1,100.0,0.0,17180291
panels,1,100.0,0.0,822476942
cards,1,0.0,100.0,319931473
flood,2,0.0,100.0,68599588
flood,2,0.0,100.0,25963806
interventions,2,100.0,0.0,33856647
interventions,2,100.0,0.0,33856647
april,2,50.0,50.0,2579979278
april,2,50.0,50.0,2579979278
privilege,2,50.0,50.0,128633483
privilege,2,50.0,50.0,17180291
lights,1,0.0,100.0,531598198
heres,4,25.0,75.0,621996473
heres,4,25.0,75.0,621996473
heres,4,25.0,75.0,68599588
heres,4,25.0,75.0,142947693
month,1,0.0,100.0,52436759
callers,2,0.0,100.0,128633483
callers,2,0.0,100.0,128633483
scope,1,0.0,100.0,128633483
desert,1,100.0,0.0,531598198
stupidity,1,0.0,100.0,52436759
info,3,33.33333333333333,66.66666666666666,37794539
info,3,33.33333333333333,66.66666666666666,438862536
info,3,33.33333333333333,66.66666666666666,89561713
nationals,1,0.0,100.0,2579979278
environmentalist,1,0.0,100.0,17180291
life,22,63.63636363636363,36.36363636363637,142947693
life,22,63.63636363636363,36.36363636363637,90359845
life,22,63.63636363636363,36.36363636363637,52436759
life,22,63.63636363636363,36.36363636363637,2579979278
life,22,63.63636363636363,36.36363636363637,128633483
life,22,63.63636363636363,36.36363636363637,128633483
life,22,63.63636363636363,36.36363636363637,621996473
life,22,63.63636363636363,36.36363636363637,128633483
life,22,63.63636363636363,36.36363636363637,1605668706
life,22,63.63636363636363,36.36363636363637,142947693
life,22,63.63636363636363,36.36363636363637,142947693
life,22,63.63636363636363,36.36363636363637,142947693
life,22,63.63636363636363,36.36363636363637,1605668706
life,22,63.63636363636363,36.36363636363637,1605668706
life,22,63.63636363636363,36.36363636363637,1605668706
life,22,63.63636363636363,36.36363636363637,1605668706
life,22,63.63636363636363,36.36363636363637,68599588
life,22,63.63636363636363,36.36363636363637,1605668706
life,22,63.63636363636363,36.36363636363637,1605668706
life,22,63.63636363636363,36.36363636363637,37794539
life,22,63.63636363636363,36.36363636363637,25963806
life,22,63.63636363636363,36.36363636363637,2579979278
sanctions,1,0.0,100.0,531598198
testimony,1,0.0,100.0,226521605
consequences,7,0.0,100.0,2579979278
consequences,7,0.0,100.0,2579979278
consequences,7,0.0,100.0,2579979278
consequences,7,0.0,100.0,2579979278
consequences,7,0.0,100.0,2579979278
consequences,7,0.0,100.0,2579979278
consequences,7,0.0,100.0,17180291
fullfact,1,100.0,0.0,128633483
radicals,1,0.0,100.0,531598198
snowfall,1,100.0,0.0,955698157
reportage,1,0.0,100.0,621996473
relationship,2,50.0,50.0,17180291
relationship,2,50.0,50.0,319931473
ghg,2,50.0,50.0,68599588
ghg,2,50.0,50.0,382153540
series,1,100.0,0.0,226521605
communism,1,0.0,100.0,319931473
singapore,1,0.0,100.0,2579979278
newshour,1,100.0,0.0,822476942
severity,1,0.0,100.0,17180291
rupert,1,0.0,100.0,2579979278
reality,17,64.70588235294117,35.294117647058826,2993036154
reality,17,64.70588235294117,35.294117647058826,2993036154
reality,17,64.70588235294117,35.294117647058826,2993036154
reality,17,64.70588235294117,35.294117647058826,2993036154
reality,17,64.70588235294117,35.294117647058826,2579979278
reality,17,64.70588235294117,35.294117647058826,2993036154
reality,17,64.70588235294117,35.294117647058826,1605668706
reality,17,64.70588235294117,35.294117647058826,2993036154
reality,17,64.70588235294117,35.294117647058826,68599588
reality,17,64.70588235294117,35.294117647058826,2579979278
reality,17,64.70588235294117,35.294117647058826,2579979278
reality,17,64.70588235294117,35.294117647058826,17180291
reality,17,64.70588235294117,35.294117647058826,2579979278
reality,17,64.70588235294117,35.294117647058826,1174456664
reality,17,64.70588235294117,35.294117647058826,128633483
reality,17,64.70588235294117,35.294117647058826,128633483
reality,17,64.70588235294117,35.294117647058826,128633483
zalisteggall,1,100.0,0.0,2579979278
dispute,1,0.0,100.0,319931473
land,5,20.0,80.0,438862536
land,5,20.0,80.0,2579979278
land,5,20.0,80.0,142947693
land,5,20.0,80.0,142947693
land,5,20.0,80.0,142947693
summer,11,100.0,0.0,2993036154
summer,11,100.0,0.0,37794539
summer,11,100.0,0.0,199879420
summer,11,100.0,0.0,49875978
summer,11,100.0,0.0,2993036154
summer,11,100.0,0.0,25697311
summer,11,100.0,0.0,142947693
summer,11,100.0,0.0,37794539
summer,11,100.0,0.0,49875978
summer,11,100.0,0.0,68599588
summer,11,100.0,0.0,2579979278
bet,3,33.33333333333333,66.66666666666666,1605668706
bet,3,33.33333333333333,66.66666666666666,621996473
bet,3,33.33333333333333,66.66666666666666,1174456664
johnkerry,1,0.0,100.0,531598198
khayhoe,5,40.0,60.0,17180291
khayhoe,5,40.0,60.0,17180291
khayhoe,5,40.0,60.0,17180291
khayhoe,5,40.0,60.0,17180291
khayhoe,5,40.0,60.0,17180291
kochbros,1,0.0,100.0,438862536
comment,1,0.0,100.0,128633483
wave,1,100.0,0.0,118915743
billionaires,1,0.0,100.0,438862536
p2,1,0.0,100.0,531598198
luck,1,100.0,0.0,319931473
empathy,1,100.0,0.0,17180291
socio,1,0.0,100.0,226521605
jeremycorbyn,1,0.0,100.0,52436759
implosion,1,100.0,0.0,955698157
scape,1,0.0,100.0,621996473
correlation,1,0.0,100.0,319931473
firms,1,0.0,100.0,17180291
keiser,1,0.0,100.0,128633483
crunch,1,0.0,100.0,2579979278
councillors,1,0.0,100.0,52436759
eerie,1,0.0,100.0,2579979278
rainfall,1,100.0,0.0,128633483
taste,1,100.0,0.0,2391870344
la,2,50.0,50.0,142947693
la,2,50.0,50.0,319931473
wake,1,100.0,0.0,128633483
strategies,4,75.0,25.0,2375662682
strategies,4,75.0,25.0,2375662682
strategies,4,75.0,25.0,382153540
strategies,4,75.0,25.0,17180291
ep,1,100.0,0.0,17180291
climate,194,93.29896907216495,6.701030927835052,955698157
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,52436759
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,17180291
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,52436759
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,17180291
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,2993036154
climate,194,93.29896907216495,6.701030927835052,89561713
climate,194,93.29896907216495,6.701030927835052,89561713
climate,194,93.29896907216495,6.701030927835052,52436759
climate,194,93.29896907216495,6.701030927835052,955698157
climate,194,93.29896907216495,6.701030927835052,52436759
climate,194,93.29896907216495,6.701030927835052,25697311
climate,194,93.29896907216495,6.701030927835052,17180291
climate,194,93.29896907216495,6.701030927835052,128633483
climate,194,93.29896907216495,6.701030927835052,955698157
climate,194,93.29896907216495,6.701030927835052,955698157
climate,194,93.29896907216495,6.701030927835052,128633483
climate,194,93.29896907216495,6.701030927835052,955698157
climate,194,93.29896907216495,6.701030927835052,955698157
climate,194,93.29896907216495,6.701030927835052,142947693
climate,194,93.29896907216495,6.701030927835052,955698157
climate,194,93.29896907216495,6.701030927835052,2391870344
climate,194,93.29896907216495,6.701030927835052,955698157
climate,194,93.29896907216495,6.701030927835052,955698157
climate,194,93.29896907216495,6.701030927835052,89561713
climate,194,93.29896907216495,6.701030927835052,89561713
climate,194,93.29896907216495,6.701030927835052,142947693
climate,194,93.29896907216495,6.701030927835052,955698157
climate,194,93.29896907216495,6.701030927835052,955698157
climate,194,93.29896907216495,6.701030927835052,955698157
climate,194,93.29896907216495,6.701030927835052,89561713
climate,194,93.29896907216495,6.701030927835052,17180291
climate,194,93.29896907216495,6.701030927835052,955698157
surprise,3,66.66666666666666,33.33333333333333,75403792
surprise,3,66.66666666666666,33.33333333333333,142947693
surprise,3,66.66666666666666,33.33333333333333,955698157
cfr,1,100.0,0.0,128633483
absence,1,0.0,100.0,128633483
immigration,1,0.0,100.0,2579979278
labor,2,0.0,100.0,142947693
labor,2,0.0,100.0,142947693
light,4,50.0,50.0,17180291
light,4,50.0,50.0,1916081982
light,4,50.0,50.0,118915743
light,4,50.0,50.0,118915743
limits,2,0.0,100.0,621996473
limits,2,0.0,100.0,621996473
messaging,1,100.0,0.0,142947693
dairy,1,100.0,0.0,68599588
demonstrates,1,0.0,100.0,128633483
beat,2,100.0,0.0,16248905
beat,2,100.0,0.0,621996473
cates,1,0.0,100.0,319931473
opinion,3,0.0,100.0,621996473
opinion,3,0.0,100.0,531598198
opinion,3,0.0,100.0,621996473
vocesverdes,1,100.0,0.0,319931473
recognition,1,0.0,100.0,2579979278
heating,1,100.0,0.0,142947693
residents,2,0.0,100.0,52436759
residents,2,0.0,100.0,2579979278
heatwaves,1,100.0,0.0,382153540
taxes,22,0.0,100.0,531598198
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,226521605
taxes,22,0.0,100.0,128633483
taxes,22,0.0,100.0,128633483
taxes,22,0.0,100.0,128633483
taxes,22,0.0,100.0,128633483
taxes,22,0.0,100.0,128633483
taxes,22,0.0,100.0,89561713
ofconcern,1,0.0,100.0,226521605
itdoesnt,2,0.0,100.0,226521605
itdoesnt,2,0.0,100.0,226521605
hug,1,100.0,0.0,226521605
truecolorsct,1,100.0,0.0,17180291
criticalthinking,1,100.0,0.0,226521605
tonyabbottmhr,2,0.0,100.0,2579979278
tonyabbottmhr,2,0.0,100.0,2579979278
full,1,100.0,0.0,142947693
biodiversity,2,100.0,0.0,125036205
biodiversity,2,100.0,0.0,2375662682
canada,5,40.0,60.0,39314178
canada,5,40.0,60.0,118915743
canada,5,40.0,60.0,33856647
canada,5,40.0,60.0,89561713
canada,5,40.0,60.0,2579979278
karl,1,100.0,0.0,128633483
loss,3,0.0,100.0,25963806
loss,3,0.0,100.0,25963806
loss,3,0.0,100.0,382153540
language,1,100.0,0.0,1174456664
canadas,2,100.0,0.0,89561713
canadas,2,100.0,0.0,2579979278
play,1,0.0,100.0,2579979278
whitman,2,0.0,100.0,17180291
whitman,2,0.0,100.0,17180291
drsimevans,1,100.0,0.0,382153540
iter,1,100.0,0.0,319931473
conservation,2,100.0,0.0,3253195579
conservation,2,100.0,0.0,531598198
commonground,1,0.0,100.0,2579979278
rollingstone,1,100.0,0.0,142947693
record,10,60.0,40.0,1104959191
record,10,60.0,40.0,128633483
record,10,60.0,40.0,25963806
record,10,60.0,40.0,2579979278
record,10,60.0,40.0,142947693
record,10,60.0,40.0,128633483
record,10,60.0,40.0,142947693
record,10,60.0,40.0,142947693
record,10,60.0,40.0,128633483
record,10,60.0,40.0,142947693
game,2,50.0,50.0,2579979278
game,2,50.0,50.0,17180291
oceansrise,1,100.0,0.0,2579979278
questions,2,0.0,100.0,621996473
questions,2,0.0,100.0,128633483
patience,2,0.0,100.0,17180291
patience,2,0.0,100.0,2579979278
ff,1,100.0,0.0,955698157
malta,3,100.0,0.0,33856647
malta,3,100.0,0.0,33856647
malta,3,100.0,0.0,33856647
interview,2,50.0,50.0,17180291
interview,2,50.0,50.0,17180291
idea,6,83.33333333333334,16.666666666666664,68599588
idea,6,83.33333333333334,16.666666666666664,68599588
idea,6,83.33333333333334,16.666666666666664,68599588
idea,6,83.33333333333334,16.666666666666664,25697311
idea,6,83.33333333333334,16.666666666666664,17180291
idea,6,83.33333333333334,16.666666666666664,1174456664
inverter,1,100.0,0.0,822476942
anthropology,1,100.0,0.0,17180291
seasteading,1,100.0,0.0,142947693
skin,1,100.0,0.0,17180291
bigdata,1,100.0,0.0,955698157
concern,8,25.0,75.0,52436759
concern,8,25.0,75.0,226521605
concern,8,25.0,75.0,226521605
concern,8,25.0,75.0,226521605
concern,8,25.0,75.0,226521605
concern,8,25.0,75.0,226521605
concern,8,25.0,75.0,226521605
concern,8,25.0,75.0,17180291
criminals,6,0.0,100.0,226521605
criminals,6,0.0,100.0,226521605
criminals,6,0.0,100.0,226521605
criminals,6,0.0,100.0,226521605
criminals,6,0.0,100.0,128633483
criminals,6,0.0,100.0,128633483
turbines,2,50.0,50.0,128633483
turbines,2,50.0,50.0,822476942
csmonitor,1,0.0,100.0,226521605
bus,1,100.0,0.0,142947693
heroes,2,100.0,0.0,2993036154
heroes,2,100.0,0.0,2993036154
success,1,100.0,0.0,17180291
misunderstood,2,0.0,100.0,226521605
misunderstood,2,0.0,100.0,226521605
losers,3,0.0,100.0,226521605
losers,3,0.0,100.0,142947693
losers,3,0.0,100.0,128633483
institute,1,100.0,0.0,33856647
isis,3,66.66666666666666,33.33333333333333,118915743
isis,3,66.66666666666666,33.33333333333333,531598198
isis,3,66.66666666666666,33.33333333333333,531598198
evolution,1,100.0,0.0,1916081982
truthout,1,0.0,100.0,438862536
prejudice,2,0.0,100.0,128633483
prejudice,2,0.0,100.0,128633483
trend,1,100.0,0.0,128633483
finland,1,100.0,0.0,382153540
coronavirususa,1,0.0,100.0,226521605
interests,4,50.0,50.0,2579979278
interests,4,50.0,50.0,2375662682
interests,4,50.0,50.0,2375662682
interests,4,50.0,50.0,25963806
listeners,1,100.0,0.0,17180291
tyson,9,88.88888888888889,11.11111111111111,1916081982
tyson,9,88.88888888888889,11.11111111111111,1916081982
tyson,9,88.88888888888889,11.11111111111111,1916081982
tyson,9,88.88888888888889,11.11111111111111,1916081982
tyson,9,88.88888888888889,11.11111111111111,1916081982
tyson,9,88.88888888888889,11.11111111111111,1916081982
tyson,9,88.88888888888889,11.11111111111111,1916081982
tyson,9,88.88888888888889,11.11111111111111,1916081982
tyson,9,88.88888888888889,11.11111111111111,128633483
assumptions,1,0.0,100.0,128633483
globalwarming,179,66.4804469273743,33.5195530726257,2993036154
globalwarming,179,66.4804469273743,33.5195530726257,2993036154
globalwarming,179,66.4804469273743,33.5195530726257,2993036154
globalwarming,179,66.4804469273743,33.5195530726257,2993036154
globalwarming,179,66.4804469273743,33.5195530726257,2993036154
globalwarming,179,66.4804469273743,33.5195530726257,2993036154
globalwarming,179,66.4804469273743,33.5195530726257,2993036154
globalwarming,179,66.4804469273743,33.5195530726257,2993036154
globalwarming,179,66.4804469273743,33.5195530726257,2993036154
globalwarming,179,66.4804469273743,33.5195530726257,2993036154
globalwarming,179,66.4804469273743,33.5195530726257,955698157
globalwarming,179,66.4804469273743,33.5195530726257,68599588
