User_ID,Targets,Target's Polarity Score
1099255296,life,-0.3293922044909917
546009548,baby,-0.5198695212602615
7435562,life,-0.5451733581721783
274582904,god,-0.3967147320508957
14659577,women,-0.42187767735747406
274582904,right,-0.2358576680223147
14659577,pregnancy,-0.5817617326974869
728746483,life,0.5601305291056633
7435562,plannedparenthood,-0.20919336006045341
56798817,babies,-0.4839298998316129
3187165597,women,-0.0036199151848753225
1720527314,plannedparenthood,-0.5108195596717691
3164925309,children,-0.1318618319928646
713365316,plannedparenthood,0.21944622695446012
38031897,abortion,-0.31802745163440704
556261687,abortion,-0.3744601406472589
2859217526,right,0.24866117909550667
1507070148,abortion,-0.5429965481162071
61266376,abortions,-0.4849764814393388
274582904,plannedparenthood,0.3067762963473797
582294741,abortion,-0.4918807800859213
256982070,rights,-0.11813655868172646
298821330,abortion,-0.6214171014726162
7435562,baby,-0.24049443006515506
24192269,pregnancy,-0.25739620439708233
41595110,women,-0.27033348428085446
16185232,choice,0.2013360559940338
623033353,life,0.5114549519494176
324119016,prolife,-0.14857261752088866
35206917,abortion,-0.39793270668014885
26254697,plannedparenthood,-0.40238576837711865
1120979353,children,-0.6045273356139661
220837902,abortion,-0.5153826717287302
3164117968,prolife,0.4147297516465187
61266376,babies,-0.3633323647081852
1720527314,rights,-0.380244808892409
24192269,prolife,0.23664371336677245
1548835656,prolife,0.02121078170835972
501234848,abortion,-0.45635034377949363
17037382,women,-0.37409620732069016
938073644,right,-0.3108866896945983
298821330,rights,-0.30312034115195274
26254697,god,0.04381885007023811
1170236772,pregnancy,-0.4367921426892281
1720527314,prochoice,-0.2592085152864456
2683134085,baby,-0.3603360007206599
501234848,prochoice,0.15962001167375733
101480081,plannedparenthood,-0.36240848572924733
176187991,babies,-0.24862140913804368
135586989,prochoice,-0.6132437462608019
323085742,lives,-0.331660944968462
61266376,women,-0.38786445806423825
1938077630,lady,-0.240444153547287
1057244852,babies,-0.7884231433272362
17037382,abortion,-0.4902049428783357
480492819,plannedparenthood,-0.29299551993608475
35206917,murder,-0.5412008129060268
2859217526,abortions,-0.45324396980660303
3164925309,prochoice,-0.8124744202941656
16185232,babies,-0.04420934170484544
556261687,rosary,0.27226752042770386
2595010674,abortion,-0.45355524581212264
2595010674,child,-0.331158763418595
298821330,life,-0.02894301526248455
220837902,rights,-0.3240806832909584
575688473,choice,-0.3670634925365448
2794490467,children,-0.3957642912864685
109360465,choice,-0.23389276657253505
256982070,abortion,-0.526253031398214
41595110,life,0.19098601541058582
16185232,baby,-0.20094489492475986
509769573,babies,-0.28050389885902405
332390008,god,0.6042217575013638
1275150516,abortions,-0.3211900442838669
1004978347,right,0.41901861783117056
7435562,right,-0.4806943908333778
770885527,life,-0.30395727604627604
103774220,god,-0.4779444858431816
938073644,child,-0.22563789039850235
1125492462,abortions,-0.4272606406360865
24192269,children,0.02315762018164002
778712898,babies,0.6599091440439224
3294543707,abortion,-0.5403776448220015
370422480,abortions,-0.4958765556414922
176187991,baby,0.1456385850906372
1548835656,abortions,-0.7568039372563362
41595110,rights,-0.38537196442484856
16185232,prochoice,0.2785309590399265
41595110,abortions,-0.4185372143983841
42520161,children,-0.3766115307807921
2399958906,children,0.3474440425634384
115883210,abortions,-0.5248351754112677
103719930,abortion,-0.454816135764122
1057244852,rosary,-0.4636287465691567
2772418567,rights,-0.2675124742090702
778712898,abortion,-0.322468176484108
1910770484,murder,-0.6248988211154938
2794490467,women,0.15293818060308695
28246428,plannedparenthood,-0.49349939986132085
2933804643,life,-0.43538456223905087
990372008,right,0.342966690659523
1099255296,babies,-0.35198361878948553
16185232,god,0.2720836134842382
256982070,choice,0.020029671490192386
115883210,murder,-0.3919788226485253
762534008,god,-0.036445222795009585
2952468264,plannedparenthood,-0.6389343986908594
546009548,life,0.3037227764725685
109360465,women,-0.24149845074862242
15974515,choice,0.2723638489842415
299776432,abortion,-0.6216405753046275
263748985,women,-0.5422110185027122
938073644,plannedparenthood,-0.6604067049920559
2595010674,children,-0.04367514327168465
2772418567,murder,-0.21008548140525815
1900908690,choice,-0.26269031706310453
546009548,abortion,-0.5647328302264214
253356099,life,0.3089957535266876
61266376,rights,-0.5131504535675049
42520161,abortion,-0.44638836570084095
2519041406,plannedparenthood,-0.2727649873898675
1938077630,prochoice,-0.2537478838115931
35206917,prochoice,-0.28999330124093425
298821330,children,-0.2206411510705948
575688473,abortion,-0.36706266552209854
2595010674,women,-0.17679125716288885
332390008,lives,0.6042214240878822
750606396,abortion,-0.4791719354689122
176187991,child,-0.30189068615436554
1910770484,baby,-0.6318613812327385
2683134085,prolife,0.13245389703661203
603073691,baby,-0.32637235533911735
56798817,rights,-0.2479519136250019
2377530392,life,-0.20338047295808792
176187991,children,-0.3145316441853841
990372008,children,-0.27027177810668945
3164925309,babies,-0.38389286026358604
1099255296,right,-0.28660408159097034
2794490467,choice,-0.2542774826288223
263748985,life,0.4040026739239693
770885527,children,-0.2585224583745003
509769573,choice,-0.269403154651324
56798817,murder,-0.6257985262200236
109360465,baby,-0.39026831462979317
230899742,abortions,-0.6029363793923574
245580162,baby,-0.3183767248231631
16485255,prolife,-0.3996741846203804
332390008,abortion,-0.44543950259685516
35206917,abortions,-0.508794145126428
1170236772,children,-0.41246692202985286
298821330,murder,-0.7382041085511446
2559582960,abortions,-0.49537342810072005
260608707,women,0.26559407263994217
63195884,child,-0.4649249711073935
509769573,children,-0.5431976057589054
7435562,child,-0.5451265983283521
2794490467,abortion,-0.5689444584505898
24192269,child,-0.4818945601582527
990372008,baby,-0.3538530245423317
1093161157,abortion,-0.2864411622285843
42520161,women,-0.45067156106233597
3240897141,rights,-0.22020430862903595
2595010674,lives,0.15810835361480713
115883210,choice,-0.47806206221381825
1548835656,abortion,-0.5091613018885255
135586989,prolife,0.34798367916104883
36207113,life,-0.7549118027091026
1275150516,women,-0.42341179773211485
2559582960,murder,-0.6620757575146854
2859217526,prolife,0.3873828467631255
1720527314,babies,-0.3767715422436595
1245066085,baby,-0.1804043874144554
88296327,women,-0.8323855418711901
376370548,babies,-0.47713995952573085
126652559,plannedparenthood,-0.23213314012225186
1900908690,abortion,-0.43521743824759734
14659577,prolife,-0.5409791097044945
323085742,rights,-0.32148982957005495
623033353,women,-0.6797628402709961
3164117968,baby,-0.12540508853271604
3241958463,life,0.2026385858654976
14659577,god,-0.4303724318742752
319945811,god,-0.518589427229017
140265010,children,-0.5647833086550236
274582904,children,-0.906351963058114
376370548,women,-0.49847094491124155
1099255296,prolife,-0.1693146339803934
61266376,choice,0.4259205535054207
1720527314,baby,-0.5904253842309117
28246428,god,-0.2716647289693356
509769573,murder,-0.6962190388391415
603073691,life,-0.06751738861203194
26254697,children,-0.5727619431912899
140265010,murder,-0.5894272107630968
2595010674,right,-0.1742597008123994
256982070,pregnancy,-0.3123028017580509
526650706,women,-0.49622425213456156
63195884,murder,-0.581269633024931
2683134085,life,0.42316616280004377
1057244852,god,0.2960038781166077
274582904,life,-0.24091320551740816
526650706,abortion,-0.4554039973004813
1302428840,abortions,-0.5272351205348969
2772418567,women,-0.23448177948594093
245580162,pregnancy,-0.3875075679491548
2519041406,lives,0.001022146748644965
603073691,babies,-0.41073423285375943
245580162,children,-0.3302362971007824
24192269,women,-0.43946752697229385
15974515,pregnancy,-0.7077634856104851
938073644,rights,-0.34932416263553834
40607954,prochoice,0.20190271735191345
319945811,life,0.1616350579459001
1900908690,murder,-0.5845514200627804
157373298,babies,-0.4415019476278262
2595010674,babies,-0.23209845647215843
1548835656,rights,-0.5020678639411926
1720527314,right,-0.4212292917072773
220837902,abortions,-0.4172624424099922
15974515,prochoice,0.009414930362254374
156669366,prochoice,-0.7157869003713131
713365316,prolife,0.5626709386706352
586051463,abortion,-0.3358870595693588
1938077630,god,-0.47597305960953235
526650706,life,-0.4740975014865398
28246428,rights,-0.7433994956314564
1675930123,babies,-0.11826507498820622
24192269,plannedparenthood,-0.24423656654026774
35525976,babies,-0.4888377860188484
1245066085,abortion,-0.5333104496821761
501234848,babies,-0.19648253117852352
1548835656,choice,-0.4962987750768662
15577097,baby,0.4576464518904686
274582904,murder,-0.613492738455534
2595010674,prolife,0.26197377543260414
1302428840,women,-0.7395729459822178
299776432,prolife,-0.5938175208866596
298821330,lives,0.2053578794002533
2399958906,god,0.3474520668387413
79541275,god,-0.3204689919948578
26254697,life,0.2305960550904274
501234848,prolife,0.07157458984401337
35206917,babies,-0.10665359534323215
157373298,plannedparenthood,-0.3282399532914746
157373298,women,-0.4013301261390249
750606396,women,-0.7042995765805244
56798817,child,-0.5256423801183701
938073644,pregnancy,-0.27300373198730604
2937150214,abortion,-0.3196906400844455
546009548,children,-0.6174522116780281
526650706,plannedparenthood,0.2701501101255417
1057244852,abortion,-0.2579887807369232
109360465,abortions,-0.3975248138109843
521955365,god,0.20276214182376864
298821330,plannedparenthood,-0.3711475616853152
220837902,life,0.6425543278455734
109360465,murder,-0.6088922200724483
14659577,abortion,-0.4771452386242648
3122409107,women,-0.5771098732948303
1675930123,prolife,0.28055882758714934
1125492462,babies,-0.5437083075133463
1900908690,lives,-0.4610681012272835
2519041406,murder,-0.5750373259186745
1720527314,life,-0.2631272192423542
2794490467,prolife,0.31555936858057976
556261687,right,-0.28011447936296463
24192269,baby,-0.2794930413365364
3041943642,women,-0.6103160008788109
376370548,abortion,-0.5408764672687366
292370994,life,0.40221666917204857
2519041406,god,-0.5906766578555107
319945811,prochoice,-0.2883030612553869
3318314009,women,0.037915538996458054
2859217526,children,-0.4182095356285572
109360465,prochoice,0.028138325316831452
28246428,babies,-0.5619163148105144
35525976,right,-0.6129975728690624
324119016,babies,0.30228059738874435
990372008,women,-0.4468614161014557
41595110,babies,0.22058892250061035
426804233,abortion,-0.31802745163440704
770885527,pregnancy,-0.5556961223483086
1938077630,choice,0.2287496030330658
319945811,choice,0.030309678986668587
2559582960,choice,0.32825856655836105
56798817,right,-0.44714533537626266
1938077630,life,0.06471210755407811
26254697,right,-0.35751055863996345
2772418567,abortion,-0.5229744476576647
938073644,prochoice,-0.24249881027000292
1170236772,life,-0.19482940807938576
157373298,children,-0.42884837885044125
558969189,abortion,-0.7129308953881264
16485255,prochoice,-0.271786249242723
762751633,abortion,-0.3474538214504719
15577097,murder,-0.5088595822453499
61266376,murder,-0.6348910182714462
3164925309,abortion,-0.5040010123723938
1856280157,life,-0.33672115206718445
2937150214,babies,-0.618726434186101
1302428840,plannedparenthood,-0.7925953685771674
109360465,pregnancy,-0.3042597056676944
1245066085,children,-0.35650568827986717
176187991,god,0.044789819419383994
2595010674,prochoice,-0.39295943826437
1675930123,abortion,-0.45385049531857174
63195884,choice,-0.3886227663606405
14577109,babies,-0.5002537816762924
15577097,women,-0.474401980638504
1938077630,babies,-0.0915214098058641
245580162,abortion,-0.5112724296216454
526650706,god,-0.6193707647422949
1675930123,life,0.6878091590479016
501234848,right,0.6559234149754047
556261687,babies,-0.485220577639456
546009548,prochoice,-0.49518747942056507
260608707,prochoice,0.2694118171930313
230899742,pregnancy,-0.3982874775926272
135586989,god,-0.5254365541040897
2794490467,murder,-0.7289755139499903
1170236772,abortion,-0.4589389632336604
109360465,prolife,0.20179548668675124
245580162,abortions,-0.5182224276165167
1891202089,children,-0.6323617324233055
3343095340,right,0.3332602451555431
603073691,prolife,0.33389731775969267
35206917,life,-0.11174730690462249
556261687,prolife,0.1630446773463039
626003565,prochoice,-0.5967060402035713
61314212,choice,0.5895422510802746
49715720,abortion,-0.574456376688821
541329511,right,-0.2984535098075867
56798817,plannedparenthood,-0.4217004105448723
14659577,life,-0.1112716936816772
319945811,baby,-0.11072110508879025
49715720,right,-0.4918914437294006
24192269,prochoice,0.07357931496985888
1120979353,murder,-0.7487332616001368
263748985,abortion,-0.6006355956196785
38054768,life,-0.241257905960083
1900908690,life,-0.15577144920825958
1720527314,prolife,0.11815554451627228
1900908690,prochoice,-0.052766019567137674
1004978347,life,0.4256481705233455
990372008,life,0.5490357231348753
2683134085,abortion,-0.3619159037868182
509769573,women,-0.3696140591055155
35525976,plannedparenthood,-0.15617203116416933
323085742,prochoice,-0.14662580937147143
762534008,prolife,0.14110798630863428
15577097,life,-0.019397934898734093
29967957,abortion,-0.49044451117515564
1548835656,plannedparenthood,0.06960738962516189
2595010674,plannedparenthood,-0.008411068314065536
3041943642,abortion,-0.5472396143919064
2519041406,rights,-0.599900042017301
26254697,prolife,0.2736046051606536
157373298,right,-0.4287764886394143
115883210,plannedparenthood,-0.5460155289620161
1476111248,prolife,-0.5521311759948729
1720527314,abortion,-0.5252033274195957
38054768,god,-0.5440385937690735
157373298,murder,-0.6158075034618378
1891202089,abortion,-0.7914153831079602
3164117968,child,-0.4804287366569042
1057244852,choice,-0.2714224075371364
20913524,prolife,0.34230341464281083
274582904,women,-0.49834313458995894
509769573,abortions,-0.4898635372519493
3026078916,abortions,-0.3502778187394142
35206917,child,-0.39346493035554886
307409976,rights,-0.4438092239821951
426804233,baby,-0.7921774107962847
1900908690,prolife,0.2152996454387903
501234848,life,0.03974517900496721
256982070,baby,-0.34051012416325865
2794490467,baby,-0.3698342959396541
762534008,abortion,-0.5708960890769958
33051120,prochoice,-0.6536066681146622
2559582960,lives,-0.3629290573298931
126652559,murder,-0.6428543333895504
1395074425,babies,-0.21256040828302503
319945811,rights,-0.3195677772164345
556261687,women,-0.40431432869156886
2303077585,murder,-0.5869600586593151
17037382,plannedparenthood,-0.397322453558445
134446334,life,0.3712374866008759
376370548,murder,-0.622813317955782
1395074425,life,0.14824349172413348
135586989,abortion,-0.4826572237536311
26254697,abortions,-0.5523001980036497
1720527314,child,-0.15109446117033562
1938077630,lives,-0.4986548852175474
1170236772,prochoice,-0.3134065890684724
28246428,pregnancy,-0.25298454612493515
56798817,choice,-0.23292145878076553
41595110,god,0.45685354620218277
990372008,plannedparenthood,0.21944622695446012
140265010,women,-0.5283186171824733
501234848,abortions,-0.48596604176881636
176187991,life,0.13851003148234808
1245066085,plannedparenthood,-0.5128041970233123
3164925309,women,-0.3232045943060747
109360465,children,-0.5241495519876479
14659577,right,-0.5895522087812424
61314212,plannedparenthood,0.27359553799033165
1275150516,abortion,-0.4135846362138788
115883210,women,-0.45420192878531374
274582904,lives,-0.3475877996534109
35525976,abortion,-0.28338222950696945
256982070,child,-0.24726649201833284
115883210,rights,-0.45580213628709315
3026078916,abortion,-0.2653588056564331
509769573,right,-0.4760114848613739
157373298,prochoice,-0.3117067542888464
376370548,life,-0.35237393486830926
3241958463,murder,-0.8070357572287321
245580162,right,-0.4097413495182991
1120979353,lives,0.2792288940399885
61266376,lives,0.29220129176974297
1097027300,plannedparenthood,-0.44027707393148113
2595010674,abortions,-0.4549241278320551
360001485,baby,0.32678912207484245
135586989,murder,-0.6422518133185804
623033353,baby,-0.6523063033819199
3241958463,abortion,-0.5102224754871892
140265010,right,-0.5647784769535065
24192269,abortions,-0.3822529390454292
770885527,women,-0.6363085474198064
3078208799,prolife,0.41865209117531776
56798817,prolife,0.1569541594427493
156669366,plannedparenthood,0.21944622695446012
3133025402,abortion,-0.7463970361277461
2559582960,life,-0.07950647015656744
711796142,life,0.40101831406354893
3241958463,pregnancy,-0.5254535228013992
1900908690,pregnancy,-0.3402594377597173
556261687,life,0.06265830877942569
2937150214,baby,-0.38027479336597025
41595110,child,-0.18922806158661845
938073644,choice,-0.5090914758232733
56798817,life,-0.1299354926420328
157373298,lives,-0.2573215505108237
256982070,plannedparenthood,-0.37687310916097727
319945811,murder,-0.7827064087614417
2794490467,life,0.04122563335113227
990372008,abortions,-0.6885448861867189
2519041406,abortions,-0.6450724601745605
2772418567,children,0.29161625541746616
140265010,abortions,-0.4467797130346298
16185232,right,0.03479448193684219
2595010674,pregnancy,0.23118755966424945
2859217526,abortion,-0.49368262053689077
307409976,women,-0.015656716057232456
28246428,prochoice,-0.11049000207068664
1938077630,pregnancy,-0.38549138392720905
1720527314,choice,-0.7702735923230648
245580162,rights,-0.540796085819602
41595110,choice,-0.1761887799948454
56798817,lady,0.14868194932932965
274582904,abortion,-0.5164508452492483
1548835656,women,-0.510469378637416
56906548,abortion,-0.21209853887557986
1720527314,women,-0.5014956475545963
1120979353,women,-0.6045249849557877
2519041406,women,-0.5543483288493007
56798817,rosary,0.3310688660080944
456868224,abortion,-0.31802745163440704
176187991,abortion,-0.48469155095517635
245580162,choice,-0.3699453198350966
556261687,child,-0.41336792583266896
3164925309,baby,0.29241950437426567
1125492462,abortion,-0.5271384282968938
3041943642,prolife,0.2904222644865513
63195884,children,-0.1550129782408476
16485255,life,-0.5740249318381151
1099255296,abortions,-0.49053990965088207
28246428,lives,-0.4265551567077637
501234848,children,-0.03116232086904347
1395074425,god,-0.42788298428058624
2933804643,babies,0.3853049185127019
2519041406,prochoice,-0.193948638620922
1900908690,right,-0.22452368587255478
230899742,prochoice,0.10294488501358802
3318314009,prolife,0.10744827364881833
3318314009,murder,-0.7384020872414112
2859217526,choice,-0.6170388758182526
135586989,children,-0.4872815907001496
140265010,babies,-0.5007039035360018
1120979353,child,-0.5571058318018913
360001485,prochoice,-0.6061698663979769
33051120,children,-0.8335787793621421
88296327,lives,0.4165229343299596
126652559,prolife,0.4120463329766478
256982070,lives,-0.6453619450330734
323085742,god,-0.4195375964045525
2559582960,rights,-0.28207598502437276
3041943642,prochoice,-0.11439465718077761
762534008,choice,-0.7822837308049202
78170242,life,0.8074493240565062
778712898,prolife,0.41865209117531776
356405100,women,0.21411478146910667
3187165597,abortion,-0.500191080570221
360001485,child,-0.6228948384523392
1675930123,baby,0.8313923748210073
1938077630,children,-0.5545790120959282
61266376,child,-0.46832396897176903
323085742,abortion,-0.47986760026504915
256982070,babies,-0.3949764247850648
1856280157,prolife,0.41865209117531776
1125492462,murder,-0.463885589192311
274582904,baby,-0.4268370773643255
1097027300,women,-0.8859621761366725
63195884,babies,-0.2771039083600044
115883210,life,-0.5805318333208561
990372008,abortion,-0.21362364292144773
298821330,prolife,0.26687400755198565
2772418567,right,0.12615677341818807
3241958463,plannedparenthood,-0.2657917271336091
1057244852,life,0.5774573236703873
770885527,prolife,-0.19800767426689467
115883210,pregnancy,-0.21668341755867004
711796142,child,0.4010141380131245
109360465,plannedparenthood,-0.21736490933901884
626003565,rights,-0.5664723850786686
41595110,baby,0.12590622454881667
2882815516,prochoice,-0.4892021790146828
556261687,baby,-0.4001929182559252
28246428,prolife,0.07118349127909716
176187991,right,0.13209299892187118
990372008,prolife,0.3418561319510142
230899742,right,-0.18183621838688852
3187165597,babies,0.12781388064225516
26254697,rights,-0.41662954166531563
2683134085,babies,-0.8382456284016371
61266376,plannedparenthood,-0.05102154581497114
1125492462,plannedparenthood,-0.36731108783611227
49715720,prolife,0.2904222644865513
3343095340,rights,-0.28400683403015137
370422480,choice,-0.4278218448162079
126652559,baby,-0.7748870681971312
1476111248,abortion,-0.6508080065250397
230899742,women,-0.478338613278336
509769573,abortion,-0.493809523555089
713564221,abortion,-0.31802745163440704
376370548,baby,-0.7227883338928223
588654221,prolife,-0.4839467257261276
2859217526,god,0.27451523691415786
750606396,baby,-0.3583501875400543
115883210,babies,-0.463122084736824
2937150214,right,-0.2275258004665375
140265010,plannedparenthood,-0.35367636415841325
1938077630,women,-0.351798565925232
