,User_ID_x,User_ID_y,Weights
91,14745550,404919473,2
92,14745550,422937089,1
93,14745550,462114432,4
94,14745550,511231057,1
95,14745550,513787993,34
96,14745550,516563463,1
97,14745550,538785862,2
98,14745550,540660963,2
99,14745550,548626907,1
100,14745550,557078282,2
101,14745550,581500758,3
102,14745550,601361069,3
103,14745550,722480016,1
104,14745550,756049831,7
105,14745550,822444836,1
106,14745550,864558457,3
107,14745550,919886574,35
108,14745550,1119574238,3
109,14745550,1137273540,6
110,14745550,1286987072,1
111,14745550,1374764281,2
112,14745550,1428039019,1
113,14745550,1489300873,6
114,14745550,1541891113,1
115,14745550,1547761836,1
116,14745550,1579845464,5
117,14745550,1603766299,1
118,14745550,1891556472,3
119,14745550,1891615903,4
120,14745550,2176958272,1
121,14745550,2196884166,1
122,14745550,2391370394,1
123,14745550,2424692306,30
124,14745550,2426315467,1
125,14745550,2464554372,2
126,14745550,2602052260,2
127,14745550,2738526278,10
128,14745550,2767997646,1
129,14745550,2894492515,3
130,14745550,2911679200,5
131,14745550,2989219299,8
132,14745550,3081503914,7
133,14745550,3093535243,6
134,14745550,3126680683,1
135,14745550,3132637902,3
136,14745550,3160361312,2
137,14745550,3166163040,2
138,14745550,3315650567,5
139,15335491,7790622,5
140,15335491,14745550,14
141,15335491,17067404,1
142,15335491,19728844,1
143,15335491,24546672,7
144,15335491,25409581,3
145,15335491,29757178,10
146,15335491,32138442,8
147,15335491,35627887,18
148,15335491,36023807,4
149,15335491,42795468,19
150,15335491,44245603,1
151,15335491,46870227,1
152,15335491,48762009,9
153,15335491,51175773,9
154,15335491,58539856,1
155,15335491,60935743,1
156,15335491,64722891,1
157,15335491,158920425,1
158,15335491,159302754,8
159,15335491,173789958,20
160,15335491,196531533,21
161,15335491,215446879,4
162,15335491,228147604,2
163,15335491,249782044,43
164,15335491,261068895,1
165,15335491,274335684,16
166,15335491,284677404,12
167,15335491,297943941,13
168,15335491,305134790,1
169,15335491,318357602,2
170,15335491,320478877,1
171,15335491,388579974,6
172,15335491,392514148,1
173,15335491,397812389,20
174,15335491,404919473,1
175,15335491,420572254,8
176,15335491,497964337,2
177,15335491,513787993,12
178,15335491,538785862,1
179,15335491,557078282,2
180,15335491,581500758,1
181,15335491,756049831,1
182,15335491,864558457,2
183,15335491,909106970,1
184,15335491,919886574,19
185,15335491,1137273540,24
186,15335491,1428039019,1
187,15335491,1458272461,3
188,15335491,1489300873,5
189,15335491,1541891113,1
190,15335491,1579845464,3
191,15335491,1603766299,1
192,15335491,1724303324,1
193,15335491,1891556472,1
194,15335491,1891615903,3
195,15335491,2195493073,1
196,15335491,2196884166,8
197,15335491,2424692306,27
198,15335491,2602052260,9
199,15335491,2738526278,13
200,15335491,2894492515,1
201,15335491,2911679200,8
202,15335491,2989219299,3
203,15335491,3081503914,4
204,15335491,3093535243,5
205,15335491,3126680683,1
206,15335491,3160361312,2
207,15335491,3165612010,5
208,15335491,3166163040,2
209,15335491,3315650567,2
210,17067404,15335491,1
211,17067404,196531533,1
212,17067404,1891556472,1
213,19728844,15335491,1
214,19728844,24546672,3
215,19728844,25409581,5
216,19728844,32138442,1
217,19728844,35627887,2
218,19728844,42795468,3
219,19728844,44245603,3
220,19728844,60935743,1
221,19728844,158920425,2
222,19728844,159302754,1
223,19728844,215446879,1
224,19728844,215876901,1
225,19728844,249782044,1
226,19728844,341179470,1
227,19728844,384341065,1
228,19728844,388579974,3
229,19728844,392514148,1
230,19728844,397812389,1
231,19728844,511231057,2
232,19728844,513787993,1
233,19728844,540660963,1
234,19728844,557078282,3
235,19728844,581500758,4
236,19728844,712746949,1
237,19728844,756049831,3
238,19728844,856463456,1
239,19728844,952682149,1
240,19728844,1489300873,1
241,19728844,1891556472,1
242,19728844,2196884166,1
243,19728844,2464554372,1
244,19728844,2767997646,1
245,19728844,3166163040,1
246,22686311,36023807,2
247,22686311,173789958,1
248,22686311,284677404,10
249,22686311,297943941,3
250,22686311,397812389,2
251,22686311,420572254,2
252,22686311,422937089,1
253,22686311,1137273540,4
254,22686311,1458272461,3
255,22686311,2196884166,1
256,22686311,2602052260,5
257,22686311,3165612010,6
258,24546672,7790622,1
259,24546672,14745550,9
260,24546672,15335491,7
261,24546672,19728844,3
262,24546672,25409581,4
263,24546672,29757178,2
264,24546672,32138442,4
265,24546672,35627887,23
266,24546672,36023807,5
267,24546672,42795468,5
268,24546672,44245603,7
269,24546672,48762009,7
270,24546672,51175773,4
271,24546672,60935743,1
272,24546672,65142014,1
273,24546672,115090735,2
274,24546672,159302754,18
275,24546672,173789958,6
276,24546672,196531533,8
277,24546672,215446879,9
278,24546672,215876901,3
279,24546672,228147604,2
280,24546672,249782044,38
281,24546672,274335684,12
282,24546672,284677404,1
283,24546672,297943941,1
284,24546672,305134790,1
285,24546672,318357602,1
286,24546672,320478877,1
287,24546672,388579974,5
288,24546672,392514148,3
289,24546672,397812389,5
290,24546672,424531790,3
291,24546672,462114432,2
292,24546672,471472958,1
293,24546672,511231057,4
294,24546672,513787993,6
295,24546672,538785862,9
296,24546672,548626907,1
297,24546672,557078282,7
298,24546672,593118823,1
299,24546672,601361069,3
300,24546672,712746949,1
301,24546672,722480016,1
302,24546672,756049831,9
303,24546672,856463456,1
304,24546672,864558457,1
305,24546672,919886574,11
306,24546672,952682149,3
307,24546672,1137273540,4
308,24546672,1428039019,2
309,24546672,1458272461,1
310,24546672,1489300873,4
311,24546672,1579845464,1
312,24546672,1603766299,1
313,24546672,1891556472,1
314,24546672,1891615903,3
315,24546672,2176958272,1
316,24546672,2424692306,22
317,24546672,2738526278,15
318,24546672,2894492515,1
319,24546672,2911679200,2
320,24546672,2989219299,3
321,24546672,3081503914,5
322,24546672,3093535243,1
323,24546672,3132637902,1
324,24546672,3315650567,3
325,24546672,3363611549,1
326,24761032,36023807,1
327,24761032,173789958,3
328,24761032,261068895,3
329,24761032,274335684,3
330,24761032,284677404,1
331,24761032,297943941,3
332,24761032,397812389,2
333,24761032,1137273540,4
334,24761032,2196884166,2
335,24761032,2602052260,1
336,25409581,14745550,5
337,25409581,15335491,3
338,25409581,19728844,5
339,25409581,24546672,4
340,25409581,32138442,26
341,25409581,35627887,22
342,25409581,36023807,2
343,25409581,42795468,10
344,25409581,44245603,24
345,25409581,48762009,4
346,25409581,51175773,3
347,25409581,58539856,1
348,25409581,60935743,34
349,25409581,91458291,4
350,25409581,92728914,1
351,25409581,158920425,16
352,25409581,159302754,33
353,25409581,173789958,6
354,25409581,196531533,20
355,25409581,215446879,5
356,25409581,215876901,6
357,25409581,223813995,1
358,25409581,228147604,2
359,25409581,248858868,1
360,25409581,249782044,29
361,25409581,274335684,11
362,25409581,284677404,1
363,25409581,305134790,2
364,25409581,320478877,2
365,25409581,383990793,4
366,25409581,388579974,16
367,25409581,392514148,16
368,25409581,397812389,8
369,25409581,404919473,5
370,25409581,424531790,4
371,25409581,462114432,3
372,25409581,511231057,1
373,25409581,513787993,20
374,25409581,538785862,7
375,25409581,540660963,6
376,25409581,548626907,1
377,25409581,557078282,1
378,25409581,581500758,10
379,25409581,593118823,2
380,25409581,601361069,3
381,25409581,722480016,1
382,25409581,756049831,8
383,25409581,822444836,3
384,25409581,856463456,4
385,25409581,864558457,2
386,25409581,909106970,1
387,25409581,919886574,12
388,25409581,1137273540,3
389,25409581,1374764281,1
390,25409581,1428039019,1
391,25409581,1489300873,14
392,25409581,1579845464,8
393,25409581,1870184766,1
394,25409581,1891615903,1
395,25409581,2195493073,1
396,25409581,2381198785,1
397,25409581,2391370394,1
398,25409581,2424692306,8
399,25409581,2426315467,1
400,25409581,2566078809,3
401,25409581,2738526278,10
402,25409581,2894492515,2
403,25409581,2989219299,3
404,25409581,3081503914,2
405,25409581,3093535243,5
406,25409581,3132637902,21
407,25409581,3163628732,1
408,25409581,3166163040,1
409,25409581,3169087759,2
410,25409581,3266810329,3
411,25409581,3315650567,3
412,29757178,7790622,2
413,29757178,14745550,2
414,29757178,15335491,10
415,29757178,24546672,2
416,29757178,35627887,5
417,29757178,36023807,17
418,29757178,42795468,1
419,29757178,51175773,7
420,29757178,65142014,1
421,29757178,159302754,3
422,29757178,173789958,8
423,29757178,215446879,1
424,29757178,223813995,1
425,29757178,228147604,1
426,29757178,248858868,2
427,29757178,249782044,3
428,29757178,261068895,2
429,29757178,274335684,21
430,29757178,284677404,2
431,29757178,297943941,16
432,29757178,388579974,2
433,29757178,397812389,25
434,29757178,420572254,13
435,29757178,511231057,1
436,29757178,513787993,5
437,29757178,756049831,1
438,29757178,864558457,1
439,29757178,919886574,5
440,29757178,1137273540,20
441,29757178,1458272461,2
442,29757178,1489300873,2
443,29757178,1579845464,2
444,29757178,1891556472,1
445,29757178,2195493073,1
446,29757178,2196884166,4
447,29757178,2424692306,5
448,29757178,2602052260,8
449,29757178,2911679200,2
450,29757178,2989219299,3
451,29757178,3093535243,4
452,29757178,3165612010,2
453,32138442,7790622,4
454,32138442,14745550,12
455,32138442,15335491,8
456,32138442,19728844,1
457,32138442,24546672,4
458,32138442,25409581,26
459,32138442,35627887,154
460,32138442,36023807,4
461,32138442,42795468,45
462,32138442,44245603,11
463,32138442,46870227,2
464,32138442,48762009,8
465,32138442,51175773,24
466,32138442,58539856,1
467,32138442,60935743,14
468,32138442,64722891,1
469,32138442,91458291,10
470,32138442,92728914,2
471,32138442,156209575,1
472,32138442,158920425,8
473,32138442,159302754,53
474,32138442,162967620,1
475,32138442,173789958,13
476,32138442,196531533,38
477,32138442,215446879,6
478,32138442,215876901,3
479,32138442,223813995,1
480,32138442,228147604,7
481,32138442,248858868,2
482,32138442,249782044,74
483,32138442,274335684,38
484,32138442,284677404,4
485,32138442,297943941,1
486,32138442,305134790,1
487,32138442,320478877,5
488,32138442,341179470,2
489,32138442,384341065,4
490,32138442,388579974,47
491,32138442,392514148,6
492,32138442,397511255,1
493,32138442,397812389,26
494,32138442,404919473,1
495,32138442,424531790,3
496,32138442,442194176,3
497,32138442,462114432,3
498,32138442,497964337,1
499,32138442,511231057,2
500,32138442,513787993,28
501,32138442,522110370,1
502,32138442,538785862,3
503,32138442,540660963,5
504,32138442,548626907,1
505,32138442,557078282,7
506,32138442,581500758,37
507,32138442,601361069,5
508,32138442,712746949,1
509,32138442,722480016,4
510,32138442,756049831,6
511,32138442,822444836,6
512,32138442,856463456,6
513,32138442,909106970,2
514,32138442,919886574,27
515,32138442,952682149,2
516,32138442,1099214587,1
517,32138442,1137273540,6
518,32138442,1374664320,1
519,32138442,1374764281,3
520,32138442,1428039019,9
521,32138442,1489300873,49
522,32138442,1547761836,2
523,32138442,1579845464,16
524,32138442,1683575401,1
525,32138442,1870184766,1
526,32138442,2195493073,1
527,32138442,2381198785,1
528,32138442,2424692306,29
529,32138442,2426315467,1
530,32138442,2464554372,1
531,32138442,2566078809,3
532,32138442,2738526278,29
533,32138442,2767997646,6
534,32138442,2894492515,4
535,32138442,2911679200,2
536,32138442,2989219299,2
537,32138442,3081503914,9
538,32138442,3093535243,16
539,32138442,3132637902,21
540,32138442,3160361312,2
541,32138442,3166163040,3
542,32138442,3169087759,2
543,32138442,3266810329,1
544,32138442,3315650567,7
545,35627887,7790622,8
546,35627887,14745550,56
547,35627887,15335491,18
548,35627887,19728844,2
549,35627887,24546672,23
550,35627887,25409581,22
551,35627887,29757178,5
552,35627887,32138442,154
553,35627887,36023807,26
554,35627887,42795468,60
555,35627887,44245603,42
556,35627887,48762009,32
557,35627887,51175773,29
558,35627887,60935743,18
559,35627887,64722891,2
560,35627887,91458291,8
561,35627887,92728914,1
562,35627887,115090735,1
563,35627887,140989303,2
564,35627887,156209575,3
565,35627887,158920425,7
566,35627887,159302754,173
567,35627887,162967620,1
568,35627887,173789958,40
569,35627887,196531533,104
570,35627887,215446879,26
571,35627887,215876901,11
572,35627887,223813995,1
573,35627887,228147604,6
574,35627887,248858868,1
575,35627887,249782044,130
576,35627887,261068895,2
577,35627887,274335684,86
578,35627887,284677404,1
579,35627887,297943941,4
580,35627887,305134790,1
581,35627887,320478877,4
582,35627887,341179470,1
583,35627887,383990793,3
584,35627887,384341065,1
585,35627887,388579974,61
586,35627887,392514148,14
587,35627887,397812389,48
588,35627887,404919473,2
589,35627887,424531790,10
590,35627887,462114432,6
591,35627887,471472958,1
592,35627887,511231057,3
593,35627887,513787993,141
594,35627887,516563463,2
595,35627887,538785862,21
596,35627887,540660963,7
597,35627887,548626907,2
598,35627887,557078282,15
599,35627887,581500758,32
600,35627887,593118823,3
601,35627887,601361069,2
602,35627887,722480016,4
603,35627887,756049831,36
604,35627887,822444836,5
605,35627887,856463456,7
606,35627887,864558457,13
607,35627887,919886574,72
608,35627887,952682149,8
609,35627887,1119574238,1
610,35627887,1137273540,15
611,35627887,1374664320,1
612,35627887,1374764281,2
613,35627887,1428039019,19
614,35627887,1458272461,1
615,35627887,1489300873,112
616,35627887,1541891113,2
617,35627887,1547761836,18
618,35627887,1579845464,20
619,35627887,1603766299,1
620,35627887,1683575401,1
621,35627887,1870184766,5
622,35627887,1891556472,2
623,35627887,1891615903,3
624,35627887,2176958272,1
625,35627887,2195493073,1
626,35627887,2196884166,3
627,35627887,2381198785,1
628,35627887,2424692306,87
629,35627887,2464554372,8
630,35627887,2566078809,2
631,35627887,2602052260,1
632,35627887,2738526278,46
633,35627887,2767997646,1
634,35627887,2834570816,1
635,35627887,2894492515,8
636,35627887,2911679200,4
637,35627887,2989219299,9
638,35627887,3081503914,12
639,35627887,3093535243,26
640,35627887,3126680683,1
641,35627887,3132637902,31
642,35627887,3166163040,4
643,35627887,3169087759,1
644,35627887,3266810329,3
645,35627887,3315650567,8
646,36023807,7790622,2
647,36023807,14745550,12
648,36023807,15335491,4
649,36023807,22686311,2
650,36023807,24546672,5
651,36023807,24761032,1
652,36023807,25409581,2
653,36023807,29757178,17
654,36023807,32138442,4
655,36023807,35627887,26
656,36023807,42795468,7
657,36023807,44245603,1
658,36023807,48762009,4
659,36023807,51175773,26
660,36023807,60935743,1
661,36023807,91458291,2
662,36023807,140989303,1
663,36023807,159302754,7
664,36023807,173789958,72
665,36023807,196531533,16
666,36023807,215446879,1
667,36023807,228147604,9
668,36023807,248858868,2
669,36023807,249782044,29
670,36023807,261068895,66
671,36023807,274335684,423
672,36023807,284677404,67
673,36023807,297943941,219
674,36023807,320478877,1
675,36023807,388579974,4
676,36023807,397812389,258
677,36023807,420572254,114
678,36023807,422937089,2
679,36023807,462114432,2
680,36023807,513787993,18
681,36023807,516563463,1
682,36023807,540660963,1
683,36023807,557078282,6
684,36023807,581500758,2
685,36023807,593118823,1
686,36023807,601361069,2
687,36023807,856463456,1
688,36023807,864558457,1
689,36023807,919886574,21
690,36023807,1137273540,249
691,36023807,1374764281,1
692,36023807,1458272461,23
693,36023807,1489300873,6
694,36023807,1724303324,1
695,36023807,1891556472,1
696,36023807,2195493073,2
697,36023807,2196884166,25
698,36023807,2424692306,37
699,36023807,2602052260,45
700,36023807,2738526278,8
701,36023807,2894492515,8
702,36023807,2911679200,1
703,36023807,2989219299,4
704,36023807,3081503914,6
705,36023807,3126680683,2
706,36023807,3165612010,8
707,36023807,3166163040,1
708,36023807,3315650567,7
709,42795468,7790622,5
710,42795468,14745550,26
711,42795468,15335491,19
712,42795468,19728844,3
713,42795468,24546672,5
714,42795468,25409581,10
715,42795468,29757178,1
716,42795468,32138442,45
717,42795468,35627887,60
718,42795468,36023807,7
719,42795468,44245603,4
720,42795468,48762009,26
721,42795468,51175773,30
722,42795468,58539856,1
723,42795468,60935743,14
724,42795468,64722891,2
725,42795468,91458291,6
726,42795468,92728914,1
727,42795468,140989303,4
728,42795468,156209575,1
729,42795468,158920425,10
730,42795468,159302754,27
731,42795468,173789958,65
732,42795468,196531533,81
733,42795468,215446879,21
734,42795468,215876901,4
735,42795468,228147604,5
736,42795468,248858868,2
737,42795468,249782044,154
738,42795468,274335684,13
739,42795468,297943941,3
740,42795468,305134790,2
741,42795468,318357602,4
742,42795468,320478877,1
743,42795468,383990793,3
744,42795468,384341065,7
745,42795468,388579974,39
746,42795468,392514148,7
747,42795468,397511255,1
748,42795468,397812389,53
749,42795468,420572254,1
750,42795468,422937089,1
751,42795468,424531790,4
752,42795468,442194176,1
753,42795468,462114432,2
754,42795468,513787993,42
755,42795468,538785862,2
756,42795468,540660963,3
757,42795468,557078282,1
758,42795468,581500758,8
759,42795468,593118823,4
760,42795468,601361069,1
761,42795468,722480016,1
762,42795468,756049831,3
763,42795468,822444836,3
764,42795468,856463456,4
765,42795468,864558457,5
766,42795468,909106970,1
767,42795468,919886574,24
768,42795468,952682149,1
769,42795468,1137273540,3
770,42795468,1286987072,2
771,42795468,1374764281,2
772,42795468,1428039019,5
773,42795468,1489300873,39
774,42795468,1579845464,10
775,42795468,1870184766,1
776,42795468,1891556472,2
777,42795468,1891615903,5
778,42795468,2196884166,2
779,42795468,2391370394,1
780,42795468,2424692306,110
781,42795468,2426315467,1
782,42795468,2464554372,3
783,42795468,2566078809,3
784,42795468,2738526278,35
785,42795468,2834570816,1
786,42795468,2894492515,7
787,42795468,2911679200,2
788,42795468,2989219299,2
789,42795468,3081503914,20
790,42795468,3093535243,6
791,42795468,3126680683,2
792,42795468,3132637902,15
793,42795468,3160361312,1
794,42795468,3166163040,2
795,42795468,3266810329,1
796,42795468,3315650567,8
797,44245603,7790622,2
798,44245603,14745550,3
799,44245603,15335491,1
800,44245603,19728844,3
801,44245603,24546672,7
802,44245603,25409581,24
803,44245603,32138442,11
804,44245603,35627887,42
805,44245603,36023807,1
806,44245603,42795468,4
807,44245603,48762009,1
808,44245603,51175773,1
809,44245603,58539856,1
810,44245603,60935743,11
811,44245603,91458291,2
812,44245603,92728914,1
813,44245603,158920425,3
814,44245603,159302754,69
815,44245603,173789958,5
816,44245603,196531533,20
817,44245603,215446879,7
818,44245603,215876901,9
819,44245603,223813995,1
820,44245603,228147604,1
821,44245603,247502019,1
822,44245603,249782044,17
823,44245603,274335684,11
824,44245603,284677404,1
825,44245603,297943941,1
826,44245603,305134790,1
827,44245603,318357602,1
828,44245603,320478877,3
829,44245603,383990793,2
830,44245603,388579974,18
831,44245603,392514148,7
832,44245603,397812389,5
833,44245603,420572254,1
834,44245603,424531790,5
835,44245603,442194176,3
836,44245603,462114432,3
837,44245603,511231057,17
838,44245603,513787993,45
839,44245603,522110370,2
840,44245603,538785862,21
841,44245603,540660963,3
842,44245603,548626907,1
843,44245603,557078282,10
844,44245603,581500758,27
845,44245603,593118823,2
846,44245603,601361069,4
847,44245603,722480016,6
848,44245603,756049831,45
849,44245603,822444836,2
850,44245603,856463456,4
851,44245603,864558457,2
852,44245603,909106970,2
853,44245603,919886574,20
854,44245603,952682149,4
855,44245603,1137273540,2
856,44245603,1428039019,6
857,44245603,1458272461,1
858,44245603,1489300873,39
859,44245603,1547761836,6
860,44245603,1579845464,7
861,44245603,1870184766,2
862,44245603,1891615903,2
863,44245603,2195493073,5
864,44245603,2196884166,1
865,44245603,2346722716,1
866,44245603,2381198785,2
867,44245603,2424692306,3
868,44245603,2464554372,3
869,44245603,2738526278,9
870,44245603,2911679200,1
871,44245603,2989219299,2
872,44245603,3093535243,11
873,44245603,3132637902,4
874,44245603,3166163040,1
875,44245603,3169087759,5
876,44245603,3315650567,1
877,46870227,7790622,1
878,46870227,15335491,1
879,46870227,32138442,2
880,46870227,48762009,1
881,46870227,228147604,4
882,46870227,248858868,1
883,46870227,249782044,1
884,46870227,261068895,1
885,46870227,297943941,1
886,46870227,318357602,3
887,46870227,919886574,2
888,46870227,1119574238,1
889,46870227,1137273540,3
890,46870227,2424692306,6
891,46870227,2738526278,1
892,48762009,7790622,16
893,48762009,14745550,23
894,48762009,15335491,9
895,48762009,24546672,7
896,48762009,25409581,4
897,48762009,32138442,8
898,48762009,35627887,32
899,48762009,36023807,4
900,48762009,42795468,26
901,48762009,44245603,1
902,48762009,46870227,1
903,48762009,51175773,14
904,48762009,60935743,2
905,48762009,64722891,1
906,48762009,91458291,3
907,48762009,140989303,3
908,48762009,156209575,2
909,48762009,158920425,2
910,48762009,159302754,5
911,48762009,162967620,2
912,48762009,173789958,5
913,48762009,196531533,20
914,48762009,215446879,6
915,48762009,228147604,2
916,48762009,249782044,57
917,48762009,261068895,2
918,48762009,274335684,8
919,48762009,284677404,5
920,48762009,305134790,1
921,48762009,383990793,2
922,48762009,388579974,9
923,48762009,392514148,1
924,48762009,397812389,4
925,48762009,404919473,3
926,48762009,462114432,3
927,48762009,511231057,1
928,48762009,513787993,12
929,48762009,516563463,1
930,48762009,540660963,1
931,48762009,581500758,2
932,48762009,593118823,1
933,48762009,601361069,2
934,48762009,756049831,3
935,48762009,864558457,3
936,48762009,909106970,1
937,48762009,919886574,13
938,48762009,1119574238,1
939,48762009,1137273540,7
940,48762009,1428039019,1
941,48762009,1458272461,1
942,48762009,1489300873,10
943,48762009,1579845464,3
944,48762009,1870184766,1
945,48762009,1891615903,3
946,48762009,2424692306,35
947,48762009,2738526278,5
948,48762009,2894492515,5
949,48762009,2911679200,4
950,48762009,2989219299,5
951,48762009,3081503914,7
952,48762009,3093535243,4
953,48762009,3126680683,1
954,48762009,3132637902,1
955,48762009,3160361312,1
956,48762009,3169087759,1
957,48762009,3315650567,4
958,51175773,7790622,6
959,51175773,14745550,12
960,51175773,15335491,9
961,51175773,24546672,4
962,51175773,25409581,3
963,51175773,29757178,7
964,51175773,32138442,24
965,51175773,35627887,29
966,51175773,36023807,26
967,51175773,42795468,30
968,51175773,44245603,1
969,51175773,48762009,14
970,51175773,60935743,3
971,51175773,91458291,5
972,51175773,140989303,5
973,51175773,143795236,1
974,51175773,156209575,1
975,51175773,158920425,3
976,51175773,159302754,14
977,51175773,173789958,39
978,51175773,196531533,34
979,51175773,215446879,7
980,51175773,228147604,15
981,51175773,247502019,2
982,51175773,248858868,4
983,51175773,249782044,54
984,51175773,261068895,7
985,51175773,274335684,38
986,51175773,284677404,3
987,51175773,297943941,8
988,51175773,305134790,1
989,51175773,384341065,1
990,51175773,388579974,19
991,51175773,392514148,2
992,51175773,397812389,37
993,51175773,420572254,1
994,51175773,422937089,5
995,51175773,513787993,17
996,51175773,540660963,2
997,51175773,557078282,1
998,51175773,581500758,4
999,51175773,593118823,3
1000,51175773,722480016,1
1001,51175773,756049831,1
1002,51175773,822444836,1
1003,51175773,864558457,1
1004,51175773,909106970,2
1005,51175773,919886574,18
1006,51175773,1119574238,3
1007,51175773,1137273540,20
1008,51175773,1374764281,1
1009,51175773,1458272461,1
1010,51175773,1489300873,18
1011,51175773,1579845464,2
1012,51175773,1891556472,1
1013,51175773,1891615903,1
1014,51175773,2176958272,1
1015,51175773,2195493073,1
1016,51175773,2196884166,7
1017,51175773,2424692306,49
1018,51175773,2464554372,1
1019,51175773,2566078809,1
1020,51175773,2602052260,9
1021,51175773,2738526278,12
1022,51175773,2767997646,1
1023,51175773,2894492515,14
1024,51175773,2989219299,6
1025,51175773,3081503914,11
1026,51175773,3093535243,1
1027,51175773,3126680683,2
1028,51175773,3132637902,2
1029,51175773,3160361312,2
1030,51175773,3166163040,2
1031,51175773,3315650567,6
1032,58539856,15335491,1
1033,58539856,25409581,1
1034,58539856,32138442,1
1035,58539856,42795468,1
1036,58539856,44245603,1
1037,58539856,249782044,2
1038,58539856,388579974,1
1039,58539856,442194176,1
1040,58539856,581500758,1
1041,58539856,722480016,1
1042,58539856,2424692306,1
1043,58539856,3132637902,1
1044,58539856,3266810329,1
1045,60935743,7790622,1
1046,60935743,14745550,8
1047,60935743,15335491,1
1048,60935743,19728844,1
1049,60935743,24546672,1
1050,60935743,25409581,34
1051,60935743,32138442,14
1052,60935743,35627887,18
1053,60935743,36023807,1
1054,60935743,42795468,14
1055,60935743,44245603,11
1056,60935743,48762009,2
1057,60935743,51175773,3
1058,60935743,91458291,7
1059,60935743,92728914,1
1060,60935743,115090735,1
1061,60935743,158920425,24
1062,60935743,159302754,18
1063,60935743,196531533,36
1064,60935743,215446879,8
1065,60935743,215876901,9
1066,60935743,249782044,26
1067,60935743,274335684,7
1068,60935743,297943941,1
1069,60935743,305134790,1
1070,60935743,320478877,4
1071,60935743,383990793,1
1072,60935743,384341065,7
1073,60935743,388579974,12
1074,60935743,392514148,24
1075,60935743,397511255,1
1076,60935743,397812389,2
1077,60935743,404919473,4
1078,60935743,424531790,8
1079,60935743,442194176,1
1080,60935743,462114432,1
1081,60935743,513787993,16
1082,60935743,522110370,1
1083,60935743,538785862,3
1084,60935743,540660963,5
1085,60935743,548626907,1
1086,60935743,557078282,2
1087,60935743,581500758,18
1088,60935743,601361069,3
1089,60935743,722480016,5
1090,60935743,756049831,2
1091,60935743,822444836,7
1092,60935743,856463456,3
1093,60935743,864558457,1
1094,60935743,919886574,5
1095,60935743,952682149,2
1096,60935743,1374664320,1
1097,60935743,1374764281,2
1098,60935743,1428039019,5
1099,60935743,1489300873,12
1100,60935743,1547761836,1
1101,60935743,1579845464,10
1102,60935743,1891615903,1
1103,60935743,2195493073,2
1104,60935743,2391370394,1
1105,60935743,2424692306,3
1106,60935743,2426315467,1
1107,60935743,2464554372,1
1108,60935743,2566078809,8
1109,60935743,2738526278,20
1110,60935743,2834570816,1
1111,60935743,3093535243,7
1112,60935743,3132637902,37
1113,60935743,3163628732,1
1114,60935743,3166163040,1
1115,60935743,3315650567,2
1116,64722891,15335491,1
1117,64722891,32138442,1
1118,64722891,35627887,2
1119,64722891,42795468,2
1120,64722891,48762009,1
1121,64722891,159302754,1
1122,64722891,173789958,1
