Base Noun,Frequency (based on tweets),Polarity Positive(%),Polarity Negative (%),User_ID
abilities,1,100.0,0.0,173170847
unbelief,1,0.0,100.0,1489300873
happines,1,100.0,0.0,3027683998
inspiration,2,100.0,0.0,3160361312
inspiration,2,100.0,0.0,3064348854
time,9,88.88888888888889,11.11111111111111,249782044
time,9,88.88888888888889,11.11111111111111,1099214587
time,9,88.88888888888889,11.11111111111111,3126680683
time,9,88.88888888888889,11.11111111111111,48762009
time,9,88.88888888888889,11.11111111111111,3169087759
time,9,88.88888888888889,11.11111111111111,3279650217
time,9,88.88888888888889,11.11111111111111,7790622
time,9,88.88888888888889,11.11111111111111,27304198
time,9,88.88888888888889,11.11111111111111,3163628732
judaism,1,0.0,100.0,348812932
niv,1,100.0,0.0,1708964144
texts,1,0.0,100.0,467681653
merits,1,100.0,0.0,234650609
worldpeace,2,100.0,0.0,3345800758
worldpeace,2,100.0,0.0,228147604
baltimore,1,100.0,0.0,28059115
morality,1,0.0,100.0,1357315292
pope,1,0.0,100.0,3268759716
service,3,66.66666666666666,33.33333333333333,1541891113
service,3,66.66666666666666,33.33333333333333,373364557
service,3,66.66666666666666,33.33333333333333,397511255
shld,1,100.0,0.0,1541891113
advice,1,100.0,0.0,2911679200
desire,1,100.0,0.0,68071988
face,2,0.0,100.0,18329193
face,2,0.0,100.0,17362917
weeping,1,100.0,0.0,320478877
heals,1,100.0,0.0,1870184766
rehearsal,1,100.0,0.0,3163628732
fortunate,1,100.0,0.0,2381198785
trend,1,0.0,100.0,1119574238
attacks,1,0.0,100.0,17067404
jesus,10,40.0,60.0,2566078809
jesus,10,40.0,60.0,196531533
jesus,10,40.0,60.0,274335684
jesus,10,40.0,60.0,756049831
jesus,10,40.0,60.0,2969884610
jesus,10,40.0,60.0,1579845464
jesus,10,40.0,60.0,67151580
jesus,10,40.0,60.0,404919473
jesus,10,40.0,60.0,424531790
jesus,10,40.0,60.0,3363611549
government,1,0.0,100.0,274335684
accuser,1,0.0,100.0,3201486555
ps,3,66.66666666666666,33.33333333333333,94523171
ps,3,66.66666666666666,33.33333333333333,305501561
ps,3,66.66666666666666,33.33333333333333,67151580
children,1,100.0,0.0,42795468
days,2,100.0,0.0,284677404
days,2,100.0,0.0,115090735
power,1,100.0,0.0,215876901
environment,2,50.0,50.0,404919473
environment,2,50.0,50.0,424531790
resolution,1,100.0,0.0,28059115
thanks,1,100.0,0.0,92468768
sign,2,50.0,50.0,833692508
sign,2,50.0,50.0,115090735
rev,1,100.0,0.0,3201486555
pretending,1,0.0,100.0,3126680683
desires,1,100.0,0.0,27761892
marriage,2,50.0,50.0,422937089
marriage,2,50.0,50.0,284677404
blessings,1,100.0,0.0,388579974
judgement,1,0.0,100.0,228147604
favor,1,100.0,0.0,1458272461
soul,3,100.0,0.0,234650609
soul,3,100.0,0.0,67151580
soul,3,100.0,0.0,1870184766
eander,1,100.0,0.0,849122588
biases,1,0.0,100.0,3199390706
death,2,0.0,100.0,67151580
death,2,0.0,100.0,24761032
load,1,0.0,100.0,2323947968
tree,2,100.0,0.0,513787993
tree,2,100.0,0.0,2155965720
constituents,1,0.0,100.0,1914506792
school,1,0.0,100.0,1900908690
foundation,1,0.0,100.0,76255864
health,1,100.0,0.0,67151580
teamjinnah,1,100.0,0.0,2549540509
anything,2,50.0,50.0,3160361312
anything,2,50.0,50.0,548626907
joy,4,100.0,0.0,1603766299
joy,4,100.0,0.0,1708964144
joy,4,100.0,0.0,320478877
joy,4,100.0,0.0,1455683906
rock,1,100.0,0.0,2426315467
sacrifice,2,0.0,100.0,728959290
sacrifice,2,0.0,100.0,15726358
misogyny,1,0.0,100.0,3268759716
lot,1,100.0,0.0,1639304155
habitation,1,100.0,0.0,67151580
guy,2,0.0,100.0,405418036
guy,2,0.0,100.0,484808445
vanity,1,0.0,100.0,473920162
usa,1,100.0,0.0,581500758
water,1,100.0,0.0,2155965720
randi,1,100.0,0.0,3308732037
theocracy,2,0.0,100.0,584664650
theocracy,2,0.0,100.0,356026306
acts,2,50.0,50.0,373364557
acts,2,50.0,50.0,67151580
ache,1,100.0,0.0,588441390
problem,3,0.0,100.0,2192174179
problem,3,0.0,100.0,481801051
problem,3,0.0,100.0,1891556472
honour,1,100.0,0.0,3033470441
ways,1,100.0,0.0,1979318335
gen,1,100.0,0.0,2176958272
spirits,1,100.0,0.0,1870184766
exemplo,1,0.0,100.0,484808445
hearts,1,100.0,0.0,68071988
awwam,1,100.0,0.0,247502019
lovewins,5,80.0,20.0,310100825
lovewins,5,80.0,20.0,311595658
lovewins,5,80.0,20.0,2894492515
lovewins,5,80.0,20.0,3165612010
lovewins,5,80.0,20.0,2942346460
halcyondon,1,100.0,0.0,2229265825
meeting,1,100.0,0.0,17362917
teamjesustweeters,1,0.0,100.0,107284130
nations,2,50.0,50.0,2767997646
nations,2,50.0,50.0,67151580
semen,1,0.0,100.0,355470606
rating,1,0.0,100.0,36023807
congratulations,1,100.0,0.0,893412883
america,5,40.0,60.0,32138442
america,5,40.0,60.0,310100825
america,5,40.0,60.0,2259483181
america,5,40.0,60.0,2894492515
america,5,40.0,60.0,67151580
mission,1,0.0,100.0,405418036
book,4,50.0,50.0,547260331
book,4,50.0,50.0,1639304155
book,4,50.0,50.0,173789958
book,4,50.0,50.0,17362917
night,1,100.0,0.0,320478877
harm,1,0.0,100.0,36005781
birmingham,1,100.0,0.0,2602052260
husband,1,100.0,0.0,626067666
roots,1,100.0,0.0,3081503914
framers,1,100.0,0.0,3166163040
talibanization,1,0.0,100.0,423670056
bitches,1,0.0,100.0,2942346460
places,1,100.0,0.0,67151580
reflections,1,100.0,0.0,231683938
pleasures,1,100.0,0.0,231683938
means,1,100.0,0.0,2346722716
monster,1,0.0,100.0,516563463
secularism,1,0.0,100.0,356026306
luck,1,100.0,0.0,2229265825
place,3,66.66666666666666,33.33333333333333,3169087759
place,3,66.66666666666666,33.33333333333333,42795468
place,3,66.66666666666666,33.33333333333333,424531790
relationships,1,100.0,0.0,22686311
lesson,1,100.0,0.0,3160361312
job,1,0.0,100.0,25409581
law,1,0.0,100.0,373364557
understanding,1,100.0,0.0,1219714032
might,1,100.0,0.0,849122588
spot,1,0.0,100.0,572784902
facts,1,0.0,100.0,607630997
blame,1,0.0,100.0,318357602
48hrs,1,0.0,100.0,26350601
staff,1,100.0,0.0,2602052260
crime,1,0.0,100.0,1489300873
love,17,94.11764705882352,5.88235294117647,864558457
love,17,94.11764705882352,5.88235294117647,3007482001
love,17,94.11764705882352,5.88235294117647,341179470
love,17,94.11764705882352,5.88235294117647,1374764281
love,17,94.11764705882352,5.88235294117647,833692508
love,17,94.11764705882352,5.88235294117647,305134790
love,17,94.11764705882352,5.88235294117647,2969884610
love,17,94.11764705882352,5.88235294117647,284677404
love,17,94.11764705882352,5.88235294117647,2911679200
love,17,94.11764705882352,5.88235294117647,392514148
love,17,94.11764705882352,5.88235294117647,1603766299
love,17,94.11764705882352,5.88235294117647,24546672
love,17,94.11764705882352,5.88235294117647,78882537
love,17,94.11764705882352,5.88235294117647,471472958
love,17,94.11764705882352,5.88235294117647,3315650567
love,17,94.11764705882352,5.88235294117647,2834570816
love,17,94.11764705882352,5.88235294117647,1870184766
win,2,50.0,50.0,284677404
win,2,50.0,50.0,511231057
trusts,1,100.0,0.0,2381198785
women,2,100.0,0.0,710757859
women,2,100.0,0.0,44245603
narrowwaychurch,1,0.0,100.0,397812389
weekend,1,100.0,0.0,28737338
greed,1,0.0,100.0,473920162
semst,68,70.58823529411765,29.411764705882355,3007482001
semst,68,70.58823529411765,29.411764705882355,19728844
semst,68,70.58823529411765,29.411764705882355,23885775
semst,68,70.58823529411765,29.411764705882355,143795236
semst,68,70.58823529411765,29.411764705882355,3160361312
semst,68,70.58823529411765,29.411764705882355,538785862
semst,68,70.58823529411765,29.411764705882355,2346722716
semst,68,70.58823529411765,29.411764705882355,1099214587
semst,68,70.58823529411765,29.411764705882355,3126680683
semst,68,70.58823529411765,29.411764705882355,593118823
semst,68,70.58823529411765,29.411764705882355,833692508
semst,68,70.58823529411765,29.411764705882355,36023807
semst,68,70.58823529411765,29.411764705882355,582445927
semst,68,70.58823529411765,29.411764705882355,2989219299
semst,68,70.58823529411765,29.411764705882355,247502019
semst,68,70.58823529411765,29.411764705882355,305134790
semst,68,70.58823529411765,29.411764705882355,44245603
semst,68,70.58823529411765,29.411764705882355,2969884610
semst,68,70.58823529411765,29.411764705882355,2195493073
semst,68,70.58823529411765,29.411764705882355,1119574238
semst,68,70.58823529411765,29.411764705882355,2192174179
semst,68,70.58823529411765,29.411764705882355,17067404
semst,68,70.58823529411765,29.411764705882355,2894492515
semst,68,70.58823529411765,29.411764705882355,1458272461
semst,68,70.58823529411765,29.411764705882355,3165612010
semst,68,70.58823529411765,29.411764705882355,156209575
semst,68,70.58823529411765,29.411764705882355,1579845464
semst,68,70.58823529411765,29.411764705882355,3081503914
semst,68,70.58823529411765,29.411764705882355,1724303324
semst,68,70.58823529411765,29.411764705882355,384341065
semst,68,70.58823529411765,29.411764705882355,22686311
semst,68,70.58823529411765,29.411764705882355,158920425
semst,68,70.58823529411765,29.411764705882355,569581021
semst,68,70.58823529411765,29.411764705882355,228147604
semst,68,70.58823529411765,29.411764705882355,297943941
semst,68,70.58823529411765,29.411764705882355,572784902
semst,68,70.58823529411765,29.411764705882355,248858868
semst,68,70.58823529411765,29.411764705882355,2424692306
semst,68,70.58823529411765,29.411764705882355,51175773
semst,68,70.58823529411765,29.411764705882355,46623658
semst,68,70.58823529411765,29.411764705882355,2155965720
semst,68,70.58823529411765,29.411764705882355,1914506792
semst,68,70.58823529411765,29.411764705882355,461072129
semst,68,70.58823529411765,29.411764705882355,154183934
semst,68,70.58823529411765,29.411764705882355,36023807
semst,68,70.58823529411765,29.411764705882355,581500758
semst,68,70.58823529411765,29.411764705882355,1374664320
semst,68,70.58823529411765,29.411764705882355,2602052260
semst,68,70.58823529411765,29.411764705882355,15335491
semst,68,70.58823529411765,29.411764705882355,1891556472
semst,68,70.58823529411765,29.411764705882355,27761892
semst,68,70.58823529411765,29.411764705882355,173789958
semst,68,70.58823529411765,29.411764705882355,933647382
semst,68,70.58823529411765,29.411764705882355,442194176
semst,68,70.58823529411765,29.411764705882355,397511255
semst,68,70.58823529411765,29.411764705882355,497964337
semst,68,70.58823529411765,29.411764705882355,3004439539
semst,68,70.58823529411765,29.411764705882355,92728914
semst,68,70.58823529411765,29.411764705882355,81127761
semst,68,70.58823529411765,29.411764705882355,15726358
semst,68,70.58823529411765,29.411764705882355,46870227
semst,68,70.58823529411765,29.411764705882355,60935743
semst,68,70.58823529411765,29.411764705882355,3315650567
semst,68,70.58823529411765,29.411764705882355,952682149
semst,68,70.58823529411765,29.411764705882355,548626907
semst,68,70.58823529411765,29.411764705882355,162967620
semst,68,70.58823529411765,29.411764705882355,159302754
semst,68,70.58823529411765,29.411764705882355,383990793
roles,1,100.0,0.0,2602052260
affliction,1,0.0,100.0,1489300873
nature,1,100.0,0.0,3081503914
faithfulness,1,100.0,0.0,1541891113
human,1,0.0,100.0,547260331
salvation,3,100.0,0.0,35627887
salvation,3,100.0,0.0,1708964144
salvation,3,100.0,0.0,2578857973
messiah,1,100.0,0.0,557078282
gospel,3,100.0,0.0,392514148
gospel,3,100.0,0.0,25409581
gospel,3,100.0,0.0,3132637902
work,1,100.0,0.0,3260191711
son,1,100.0,0.0,513787993
logic,1,100.0,0.0,2196884166
father,4,75.0,25.0,569581021
father,4,75.0,25.0,3033470441
father,4,75.0,25.0,115090735
father,4,75.0,25.0,548626907
excuse,1,0.0,100.0,374572659
world,12,75.0,25.0,14745550
world,12,75.0,25.0,538785862
world,12,75.0,25.0,2195493073
world,12,75.0,25.0,17067404
world,12,75.0,25.0,1724303324
world,12,75.0,25.0,1579845464
world,12,75.0,25.0,215446879
world,12,75.0,25.0,78882537
world,12,75.0,25.0,171561479
world,12,75.0,25.0,15335491
world,12,75.0,25.0,2424692306
world,12,75.0,25.0,3260191711
reason,2,50.0,50.0,2746845258
reason,2,50.0,50.0,36005781
day,11,81.81818181818183,18.181818181818183,388579974
day,11,81.81818181818183,18.181818181818183,23885775
day,11,81.81818181818183,18.181818181818183,29757178
day,11,81.81818181818183,18.181818181818183,3160361312
day,11,81.81818181818183,18.181818181818183,593118823
day,11,81.81818181818183,18.181818181818183,422937089
day,11,81.81818181818183,18.181818181818183,2767997646
day,11,81.81818181818183,18.181818181818183,822444836
day,11,81.81818181818183,18.181818181818183,1603766299
day,11,81.81818181818183,18.181818181818183,389669612
day,11,81.81818181818183,18.181818181818183,2738526278
lets,1,100.0,0.0,311595658
fear,4,75.0,25.0,1374764281
fear,4,75.0,25.0,239617607
fear,4,75.0,25.0,42795468
fear,4,75.0,25.0,67151580
emphasis,1,0.0,100.0,2192174179
equality,5,60.0,40.0,37979031
equality,5,60.0,40.0,422937089
equality,5,60.0,40.0,2767997646
equality,5,60.0,40.0,2259483181
equality,5,60.0,40.0,1105693836
stereotypemepls,1,0.0,100.0,484808445
making,1,0.0,100.0,1119574238
man,3,0.0,100.0,794810444
man,3,0.0,100.0,51175773
man,3,0.0,100.0,3199390706
mind,2,50.0,50.0,162406336
mind,2,50.0,50.0,1870184766
road,1,100.0,0.0,384341065
opportunity,1,100.0,0.0,2165411305
anarchy,1,0.0,100.0,356026306
spirit,7,100.0,0.0,2391370394
spirit,7,100.0,0.0,1374764281
spirit,7,100.0,0.0,3132637902
spirit,7,100.0,0.0,569581021
spirit,7,100.0,0.0,1708964144
spirit,7,100.0,0.0,557078282
spirit,7,100.0,0.0,94523171
success,1,100.0,0.0,2602052260
damage,1,0.0,100.0,391599105
accessory,1,100.0,0.0,2230671487
guide,1,100.0,0.0,2464554372
darlenezschech,1,100.0,0.0,1579845464
eyewitnesses,1,0.0,100.0,287084075
victor,1,100.0,0.0,1579845464
christ,9,22.22222222222222,77.77777777777779,601361069
christ,9,22.22222222222222,77.77777777777779,1489300873
christ,9,22.22222222222222,77.77777777777779,722480016
christ,9,22.22222222222222,77.77777777777779,76255864
christ,9,22.22222222222222,77.77777777777779,1579845464
christ,9,22.22222222222222,77.77777777777779,540660963
christ,9,22.22222222222222,77.77777777777779,909106970
christ,9,22.22222222222222,77.77777777777779,3004439539
christ,9,22.22222222222222,77.77777777777779,1547761836
john,2,50.0,50.0,287084075
john,2,50.0,50.0,3087709502
device,1,0.0,100.0,384316868
praise,3,100.0,0.0,756049831
praise,3,100.0,0.0,64722891
praise,3,100.0,0.0,92728914
bread,1,0.0,100.0,569581021
appetite,1,100.0,0.0,94523171
disciples,1,100.0,0.0,392514148
actions,1,100.0,0.0,497964337
battle,1,100.0,0.0,249782044
belief,1,0.0,100.0,794810444
effort,1,100.0,0.0,3064348854
quotes,1,100.0,0.0,48762009
today,5,80.0,20.0,32138442
today,5,80.0,20.0,2767997646
today,5,80.0,20.0,2259483181
today,5,80.0,20.0,1603766299
today,5,80.0,20.0,1455683906
evidence,2,50.0,50.0,1137273540
evidence,2,50.0,50.0,274335684
zealots,1,100.0,0.0,3279650217
brighton,1,100.0,0.0,248858868
dwellings,1,100.0,0.0,67151580
dream,1,100.0,0.0,2893372832
iwilllook,1,100.0,0.0,35627887
religion,12,16.666666666666664,83.33333333333334,3166163040
religion,12,16.666666666666664,83.33333333333334,36005781
religion,12,16.666666666666664,83.33333333333334,51175773
religion,12,16.666666666666664,83.33333333333334,397812389
religion,12,16.666666666666664,83.33333333333334,36023807
religion,12,16.666666666666664,83.33333333333334,24761032
religion,12,16.666666666666664,83.33333333333334,171561479
religion,12,16.666666666666664,83.33333333333334,374572659
religion,12,16.666666666666664,83.33333333333334,36005781
religion,12,16.666666666666664,83.33333333333334,574998716
religion,12,16.666666666666664,83.33333333333334,36005781
religion,12,16.666666666666664,83.33333333333334,420572254
rozrothstein,1,0.0,100.0,2192174179
person,1,100.0,0.0,46623658
ideology,1,0.0,100.0,3199390706
throne,1,0.0,100.0,3345800758
humans,2,0.0,100.0,223813995
humans,2,0.0,100.0,348812932
hug,1,100.0,0.0,2424692306
everyone,4,75.0,25.0,22686311
everyone,4,75.0,25.0,310100825
everyone,4,75.0,25.0,1891556472
everyone,4,75.0,25.0,2972740510
symbols,1,0.0,100.0,456636692
nan,1,0.0,100.0,29757178
attendance,1,100.0,0.0,2602052260
seizure,1,100.0,0.0,1137273540
whiny,1,0.0,100.0,2942346460
plan,1,100.0,0.0,574998716
judge,2,0.0,100.0,60121152
judge,2,0.0,100.0,373364557
tweeple,1,100.0,0.0,3315650567
nightmare,1,0.0,100.0,17362917
myth,1,0.0,100.0,1105693836
necessity,1,100.0,0.0,1147734344
truth,5,80.0,20.0,249782044
truth,5,80.0,20.0,234650609
truth,5,80.0,20.0,17362917
truth,5,80.0,20.0,233150076
truth,5,80.0,20.0,574998716
behold,1,100.0,0.0,30695606
praises,1,100.0,0.0,1891615903
morning,2,100.0,0.0,581500758
morning,2,100.0,0.0,320478877
tongues,1,100.0,0.0,569581021
society,1,0.0,100.0,36005781
shit,1,0.0,100.0,140989303
others,1,100.0,0.0,392514148
awe,1,100.0,0.0,1099214587
lovingkindness,1,100.0,0.0,305501561
thatcherism,1,0.0,100.0,1215098928
one,3,66.66666666666666,33.33333333333333,864558457
one,3,66.66666666666666,33.33333333333333,76255864
one,3,66.66666666666666,33.33333333333333,462114432
mountain,1,0.0,100.0,274335684
choices,1,100.0,0.0,173170847
victory,2,100.0,0.0,3160361312
victory,2,100.0,0.0,424531790
god,59,59.32203389830508,40.67796610169492,16027532
god,59,59.32203389830508,40.67796610169492,3007482001
god,59,59.32203389830508,40.67796610169492,1137273540
god,59,59.32203389830508,40.67796610169492,1716904873
god,59,59.32203389830508,40.67796610169492,3160361312
god,59,59.32203389830508,40.67796610169492,1374764281
god,59,59.32203389830508,40.67796610169492,516563463
god,59,59.32203389830508,40.67796610169492,1099214587
god,59,59.32203389830508,40.67796610169492,593118823
god,59,59.32203389830508,40.67796610169492,384316868
god,59,59.32203389830508,40.67796610169492,1489300873
god,59,59.32203389830508,40.67796610169492,582445927
god,59,59.32203389830508,40.67796610169492,274335684
god,59,59.32203389830508,40.67796610169492,274335684
god,59,59.32203389830508,40.67796610169492,856463456
god,59,59.32203389830508,40.67796610169492,3169087759
god,59,59.32203389830508,40.67796610169492,756049831
god,59,59.32203389830508,40.67796610169492,14959367
god,59,59.32203389830508,40.67796610169492,35627887
god,59,59.32203389830508,40.67796610169492,36005781
god,59,59.32203389830508,40.67796610169492,223813995
god,59,59.32203389830508,40.67796610169492,1653842720
god,59,59.32203389830508,40.67796610169492,822444836
god,59,59.32203389830508,40.67796610169492,261068895
god,59,59.32203389830508,40.67796610169492,1891615903
god,59,59.32203389830508,40.67796610169492,25409581
god,59,59.32203389830508,40.67796610169492,3132637902
god,59,59.32203389830508,40.67796610169492,794810444
god,59,59.32203389830508,40.67796610169492,1603766299
god,59,59.32203389830508,40.67796610169492,462114432
god,59,59.32203389830508,40.67796610169492,36005781
god,59,59.32203389830508,40.67796610169492,91458291
god,59,59.32203389830508,40.67796610169492,511231057
god,59,59.32203389830508,40.67796610169492,2155965720
god,59,59.32203389830508,40.67796610169492,449603053
god,59,59.32203389830508,40.67796610169492,215446879
god,59,59.32203389830508,40.67796610169492,15335491
god,59,59.32203389830508,40.67796610169492,27761892
god,59,59.32203389830508,40.67796610169492,320478877
god,59,59.32203389830508,40.67796610169492,462114432
god,59,59.32203389830508,40.67796610169492,215876901
god,59,59.32203389830508,40.67796610169492,78882537
god,59,59.32203389830508,40.67796610169492,958800630
god,59,59.32203389830508,40.67796610169492,404919473
god,59,59.32203389830508,40.67796610169492,115090735
god,59,59.32203389830508,40.67796610169492,497964337
god,59,59.32203389830508,40.67796610169492,3004439539
god,59,59.32203389830508,40.67796610169492,92728914
god,59,59.32203389830508,40.67796610169492,15726358
god,59,59.32203389830508,40.67796610169492,1286987072
god,59,59.32203389830508,40.67796610169492,757634750
god,59,59.32203389830508,40.67796610169492,420572254
god,59,59.32203389830508,40.67796610169492,355470606
god,59,59.32203389830508,40.67796610169492,3273319902
god,59,59.32203389830508,40.67796610169492,2738526278
god,59,59.32203389830508,40.67796610169492,27761892
god,59,59.32203389830508,40.67796610169492,2412448794
god,59,59.32203389830508,40.67796610169492,140989303
god,59,59.32203389830508,40.67796610169492,2381198785
someone,1,0.0,100.0,572784902
azerbaijan,1,100.0,0.0,2578857973
tweets,1,0.0,100.0,384316868
gods,2,50.0,50.0,384316868
gods,2,50.0,50.0,1286987072
connection,1,100.0,0.0,320478877
deadtosin,1,0.0,100.0,3308568165
news,1,0.0,100.0,1891556472
mary,1,100.0,0.0,377775232
membership,1,0.0,100.0,57388123
things,4,100.0,0.0,195785570
things,4,100.0,0.0,2165411305
things,4,100.0,0.0,1428039019
things,4,100.0,0.0,2412448794
hold,1,0.0,100.0,540660963
kissmysassyass,1,0.0,100.0,1105693836
prayertime,1,100.0,0.0,2269197391
area,1,100.0,0.0,67151580
hallelujah,2,0.0,100.0,581500758
hallelujah,2,0.0,100.0,1683575401
soldiers,1,0.0,100.0,405418036
enemy,5,20.0,80.0,162406336
enemy,5,20.0,80.0,540660963
enemy,5,20.0,80.0,853150752
enemy,5,20.0,80.0,94523171
enemy,5,20.0,80.0,348812932
friends,1,100.0,0.0,1283582233
anyone,1,100.0,0.0,588441390
bhahumanists,1,100.0,0.0,2602052260
fruit,1,100.0,0.0,513787993
russia,1,0.0,100.0,57388123
self,1,0.0,100.0,481801051
dogs,1,100.0,0.0,1551803456
idc,1,0.0,100.0,584664650
thy,1,100.0,0.0,569581021
home,1,100.0,0.0,1099214587
spirituality,9,100.0,0.0,15335491
spirituality,9,100.0,0.0,65142014
spirituality,9,100.0,0.0,15335491
spirituality,9,100.0,0.0,15335491
spirituality,9,100.0,0.0,15335491
spirituality,9,100.0,0.0,15335491
spirituality,9,100.0,0.0,15335491
spirituality,9,100.0,0.0,15335491
spirituality,9,100.0,0.0,15335491
jer,1,100.0,0.0,67151580
refuge,1,100.0,0.0,42795468
maher,1,0.0,100.0,9739202
presence,1,100.0,0.0,522110370
part,1,100.0,0.0,27761892
country,3,33.33333333333333,66.66666666666666,373364557
country,3,33.33333333333333,66.66666666666666,2746845258
country,3,33.33333333333333,66.66666666666666,156209575
peacemakers,1,100.0,0.0,16027532
hypocrisy,1,0.0,100.0,833692508
debtor,1,0.0,100.0,36023807
brain,1,0.0,100.0,36005781
jihad,1,0.0,100.0,196531533
currency,1,0.0,100.0,36005781
audience,1,100.0,0.0,14970812
baloch,1,0.0,100.0,423670056
everything,6,66.66666666666666,33.33333333333333,19728844
everything,6,66.66666666666666,33.33333333333333,318357602
everything,6,66.66666666666666,33.33333333333333,223813995
everything,6,66.66666666666666,33.33333333333333,449603053
everything,6,66.66666666666666,33.33333333333333,15335491
everything,6,66.66666666666666,33.33333333333333,92728914
music,1,100.0,0.0,1870184766
momentum,1,100.0,0.0,311595658
end,2,100.0,0.0,23885775
end,2,100.0,0.0,2426315467
liar,1,0.0,100.0,287084075
heartthey,1,100.0,0.0,27761892
bdutt,1,0.0,100.0,1891556472
maker,1,100.0,0.0,23885775
mark,1,0.0,100.0,548626907
cloth,1,100.0,0.0,38104249
madhesi,1,0.0,100.0,1119574238
timidity,1,100.0,0.0,1374764281
energy,1,100.0,0.0,388579974
haram,1,0.0,100.0,26350601
irony,1,0.0,100.0,384316868
lunatics,1,0.0,100.0,1653842720
shudders,1,0.0,100.0,15335491
fuckers,1,0.0,100.0,1724303324
courage,1,100.0,0.0,14959367
demons,1,0.0,100.0,196531533
doctor,1,0.0,100.0,1547761836
scotus,2,50.0,50.0,36005781
scotus,2,50.0,50.0,1458272461
abundance,1,100.0,0.0,67151580
ball,2,50.0,50.0,281294184
ball,2,50.0,50.0,36005781
satan,1,0.0,100.0,728959290
isaiah,1,100.0,0.0,1428039019
deal,1,0.0,100.0,3257810966
festival,1,100.0,0.0,248858868
nobody,2,50.0,50.0,215876901
nobody,2,50.0,50.0,1455683906
conspiracy,1,100.0,0.0,171561479
wacko,1,0.0,100.0,3268759716
trust,1,100.0,0.0,2381198785
hell,2,0.0,100.0,294801275
hell,2,0.0,100.0,3273319902
theists,1,0.0,100.0,274335684
grace,2,100.0,0.0,3033470441
grace,2,100.0,0.0,1049020446
name,6,50.0,50.0,196531533
name,6,50.0,50.0,756049831
name,6,50.0,50.0,64722891
name,6,50.0,50.0,2155965720
name,6,50.0,50.0,67151580
name,6,50.0,50.0,569581021
allegiance,1,100.0,0.0,756049831
mercy,4,100.0,0.0,341179470
mercy,4,100.0,0.0,384341065
mercy,4,100.0,0.0,581500758
mercy,4,100.0,0.0,2155965720
something,5,40.0,60.0,2894492515
something,5,40.0,60.0,2424692306
something,5,40.0,60.0,1105693836
something,5,40.0,60.0,420572254
something,5,40.0,60.0,2412448794
humanist,1,100.0,0.0,22686311
loveislove,1,100.0,0.0,3165612010
clause,1,0.0,100.0,36005781
future,1,0.0,100.0,32138442
autonomy,1,100.0,0.0,22686311
healthcare,1,100.0,0.0,423967218
violence,1,0.0,100.0,2969884610
everybody,1,100.0,0.0,155967817
